"age","target_n","risk0","risk1","rd","rr","se_risk0","se_risk1","se_rd","se_log_rr","risk0_lower","risk0_upper","risk1_lower","risk1_upper","rd_lower","rd_upper","rr_lower","rr_upper","risk0_per1000","risk1_per1000","rd_per1000","risk0_lower_per1000","risk0_upper_per1000","risk1_lower_per1000","risk1_upper_per1000","rd_lower_per1000","rd_upper_per1000","rd_bonferroni_lower_per1000","rd_bonferroni_upper_per1000","sparse_age_arm","contrast","covariance"
32,1798093,0.0794631237028544,0.086167071874035,0.00670394817118063,1.08436552527496,7.44502127099711e-05,0.000378808931196743,0.000386442057811606,0.00449978844643333,0.0793173263253797,0.0796091659050914,0.0854275112429115,0.0869124265743962,0.00594653565575833,0.00746136068660292,1.07484409518076,1.09397130028155,79.4631237028544,86.167071874035,6.70394817118063,79.3173263253797,79.6091659050914,85.4275112429115,86.9124265743962,5.94653565575833,7.46136068660292,5.48898195932653,7.91891438303472,FALSE,"broad","model"
33,1665495,0.0796252246116656,0.0888460536059277,0.0092208289942621,1.11580286321618,8.21262298597838e-05,0.00043051072934665,0.000438677903941154,0.00495918466333741,0.0794644087078057,0.0797863377582557,0.088005876310443,0.0896934630744711,0.00836103610172392,0.0100806218868003,1.10500999387428,1.12670114882515,79.6252246116656,88.8460536059278,9.2208289942621,79.4644087078057,79.7863377582558,88.005876310443,89.6934630744711,8.36103610172392,10.0806218868003,7.84163431189834,10.6000236766259,FALSE,"broad","model"
34,1508275,0.0802540675379163,0.0918705526601223,0.011616485122206,1.14474637209781,9.16352302100354e-05,0.00048890916382469,0.000497820663963782,0.00544776663733947,0.0800746491192534,0.0804338528185713,0.090916789647212,0.0928332993964081,0.0106407745500772,0.0125921956943348,1.13258845012306,1.15703480490968,80.2540675379163,91.8705526601223,11.616485122206,80.0746491192534,80.4338528185713,90.916789647212,92.8332993964081,10.6407745500772,12.5921956943348,10.0513467682082,13.1816234762038,FALSE,"broad","model"
35,1321363,0.0818587346772985,0.0957418931984071,0.0138831585211086,1.16959898752208,9.94341820163351e-05,0.000536391860834694,0.000545941104800979,0.00573763624091011,0.0816640584498854,0.0820538335208791,0.0946957329440957,0.0967983752338181,0.0128131336180187,0.0149531834241985,1.15651987031336,1.18282601685178,81.8587346772985,95.7418931984071,13.8831585211086,81.6640584498854,82.0538335208791,94.6957329440957,96.7983752338181,12.8131336180187,14.9531834241985,12.1667304497136,15.5995865925036,FALSE,"broad","model"
36,1103345,0.0840806123171605,0.0999900776029857,0.0159094652858253,1.18921681047961,0.000103471259351515,0.000562941573829663,0.000572846041149596,0.00576850343245592,0.0838780343713814,0.0842836345070858,0.0988921308185392,0.101098846672023,0.0147867076764857,0.0170322228951648,1.17584717644125,1.20273846011821,84.0806123171605,99.9900776029857,15.9094652858253,83.8780343713814,84.2836345070858,98.8921308185392,101.098846672023,14.7867076764857,17.0322228951648,14.1084486249254,17.7104819467252,FALSE,"broad","model"
37,882785,0.086900979634635,0.104601406323839,0.0177004266892037,1.20368500750651,0.000107316131024927,0.000590973437112377,0.000601177959480053,0.0057893213794672,0.0866908740770902,0.0871115458387266,0.103448770599597,0.105765369770603,0.0165221395403235,0.0188787138380839,1.19010415628921,1.21742083635229,86.900979634635,104.601406323839,17.7004266892037,86.6908740770902,87.1115458387266,103.448770599597,105.765369770603,16.5221395403235,18.8787138380839,15.810335035578,19.5905183428294,FALSE,"broad","model"
38,688250,0.0903112270365024,0.109596539083323,0.0192853120468203,1.2135427972762,0.000118311076140065,0.000665203287115667,0.00067615976345087,0.00621501775382031,0.0900796095751827,0.0905433807838423,0.108299548911719,0.110907130035242,0.0179600632626615,0.0206105608309791,1.19885004588257,1.22841561868296,90.3112270365024,109.596539083323,19.2853120468203,90.0796095751827,90.5433807838423,108.299548911719,110.907130035242,17.9600632626615,20.6105608309791,17.1594790796215,21.4111450140191,FALSE,"broad","model"
39,526483,0.0939001733360567,0.114522625876453,0.0206224525403967,1.21962102739248,0.000143601255434518,0.00082559000319212,0.000838374058454595,0.00737350006580303,0.0936190978928095,0.0941820049729185,0.1129144252985,0.116150732415745,0.018979269580253,0.0222656355005404,1.20212206511675,1.23737471727834,93.9001733360567,114.522625876453,20.6224525403967,93.6190978928095,94.1820049729185,112.9144252985,116.150732415745,18.979269580253,22.2656355005404,17.9866210274254,23.2582840533681,FALSE,"broad","model"
40,375841,0.0984306949152868,0.120291210251217,0.0218605153359303,1.22209042976629,0.000187443970644765,0.00109095383869535,0.0011072132699684,0.009269807013613,0.0980639217521336,0.0987986895966026,0.118169332149374,0.122445898846696,0.0196904172035874,0.0240306134682731,1.20008738090835,1.24449689438106,98.4306949152868,120.291210251217,21.8605153359303,98.0639217521336,98.7986895966026,118.169332149374,122.445898846696,19.6904172035874,24.0306134682731,18.3794586415683,25.3415720302922,FALSE,"broad","model"
41,255445,0.1029230173326,0.125784435931375,0.0228614185987749,1.22212153501969,0.000247673197051625,0.00144605905741746,0.00146730359970005,0.0117472904926023,0.102438599202237,0.103409462289491,0.122977441629939,0.128646102484375,0.0199855563889769,0.025737280808573,1.19430454510431,1.25058642075957,102.9230173326,125.784435931375,22.8614185987749,102.438599202237,103.409462289491,122.977441629939,128.646102484375,19.9855563889769,25.737280808573,18.2482450061725,27.4745921913774,FALSE,"broad","model"
42,163280,0.108031015414749,0.131806896047914,0.0237758806331645,1.22008383927416,0.000323317949104522,0.00188342429521066,0.00191108371227798,0.0146003317126255,0.10739895541427,0.108666342339413,0.128159094585456,0.135542383385924,0.0200302253856585,0.0275215358806704,1.18566458995345,1.2555022621671,108.031015414749,131.806896047914,23.7758806331645,107.39895541427,108.666342339413,128.159094585456,135.542383385924,20.0302253856585,27.5215358806704,17.7674711148237,29.7842901515052,FALSE,"broad","model"
43,96885,0.112575392138903,0.13702906913812,0.0244536769992168,1.21722044697872,0.000409435410093159,0.00237547089654397,0.00241052892538469,0.0177132117598019,0.11177540737056,0.113380371600021,0.132439415080339,0.141751788571624,0.0197291271217707,0.0291782268766628,1.17568702655192,1.26022111589375,112.575392138903,137.02906913812,24.4536769992168,111.77540737056,113.380371600021,132.439415080339,141.751788571624,19.7291271217707,29.1782268766628,16.8750215763975,32.032332422036,FALSE,"broad","model"
44,53779,0.117888443572337,0.143051668671284,0.0251632250989467,1.2134494640563,0.000507348665420449,0.00292753508503456,0.00297108109624112,0.020911729383157,0.116897686083413,0.118886467704334,0.137409107783753,0.148885942234772,0.0193400131551663,0.0309864370427271,1.16472017390013,1.26421747885409,117.888443572337,143.051668671284,25.1632250989467,116.897686083413,118.886467704334,137.409107783753,148.885942234772,19.3400131551663,30.9864370427271,15.822204701081,34.5042454968124,FALSE,"broad","model"
15,40557,0.0803201216364254,0.069024240448463,-0.0112958811879624,0.859364242012805,0.000506652097556023,0.00180474376043987,0.00187403581822995,0.0268906697854668,0.079332687514707,0.0813187605479945,0.0655698301515008,0.07264649063819,-0.0149689238974311,-0.0076228384784936,0.815244540633374,0.905871629482472,80.3201216364254,69.024240448463,-11.2958811879624,79.332687514707,81.3187605479945,65.5698301515008,72.64649063819,-14.9689238974311,-7.6228384784936,-17.1878128577387,-5.40394951818603,FALSE,"prepregnancy","HC0"
16,99756,0.079676827761136,0.0688514993255304,-0.0108253284356057,0.864134545265042,0.000394894184069056,0.00140996369081864,0.00146352370186363,0.0210607334618459,0.0789062750876964,0.0804542479410607,0.0661388543799607,0.0716668635756484,-0.0136937821817791,-0.00795687468943221,0.829190730202733,0.900550965081158,79.676827761136,68.8514993255304,-10.8253284356057,78.9062750876964,80.4542479410607,66.1388543799607,71.6668635756484,-13.6937821817791,-7.95687468943221,-15.4266181039233,-6.22403876728806,FALSE,"prepregnancy","HC0"
17,199402,0.0810478452288921,0.0704663746989305,-0.0105814705299615,0.869441679787072,0.000298617167008572,0.00106683566461046,0.0011074279376909,0.0155763904586147,0.0804644898904768,0.0816350543392641,0.0684038710865334,0.072586221158635,-0.0127519894033092,-0.00841095165661391,0.84329943278046,0.896394335353193,81.0478452288921,70.4663746989305,-10.5814705299615,80.4644898904768,81.6350543392641,68.4038710865334,72.586221158635,-12.7519894033092,-8.41095165661391,-14.0632021354113,-7.09973892451179,FALSE,"prepregnancy","HC0"
18,378795,0.0833693590250659,0.072961036857996,-0.0104083221670699,0.875154105911495,0.000216380968403108,0.000768752374440818,0.000798639868462062,0.0108516262653029,0.0829462395251913,0.083794439692786,0.0714685693083239,0.0744821713265344,-0.0119736275458734,-0.00884301678826646,0.856737178389622,0.893966934566063,83.3693590250659,72.961036857996,-10.4083221670699,82.9462395251913,83.794439692786,71.4685693083239,74.4821713265344,-11.9736275458734,-8.84301678826646,-12.9192301699821,-7.89741416415775,FALSE,"prepregnancy","HC0"
19,653855,0.0859263882470412,0.0757224097929264,-0.0102039784541148,0.881247441417204,0.000160560832783928,0.000540852769818446,0.000563560285819292,0.00737564673096755,0.0856122164421409,0.0862416042316774,0.0746691463995791,0.0767892973190377,-0.0113085363174377,-0.00909942059079188,0.868599764357357,0.89407928124289,85.9263882470412,75.7224097929264,-10.2039784541148,85.6122164421409,86.2416042316774,74.6691463995791,76.7892973190377,-11.3085363174377,-9.09942059079188,-11.9758008833057,-8.43215602492392,FALSE,"prepregnancy","HC0"
20,858662,0.0856257201583929,0.075984883081339,-0.00964083707705397,0.887407229285546,0.000132377856050686,0.000413980785895435,0.00043443500548207,0.00566099352754655,0.0853666203563862,0.0858855325204014,0.0751774610705997,0.0768002568357596,-0.0104923140414223,-0.00878936011268566,0.877615562716797,0.897308142702534,85.6257201583929,75.984883081339,-9.64083707705397,85.3666203563862,85.8855325204014,75.1774610705997,76.8002568357596,-10.4923140414223,-8.78936011268566,-11.0066921703023,-8.2749819838056,FALSE,"prepregnancy","HC0"
21,1000721,0.0843621062004765,0.0754246530546697,-0.0089374531458068,0.894058439880958,0.000126535414040668,0.000388335716609367,0.000408833130164319,0.00536750002234307,0.0841144320690862,0.0846104422348673,0.0746670472902613,0.0761893129041996,-0.00973875135661564,-0.00813615493499795,0.884702150541339,0.903513677946036,84.3621062004765,75.4246530546697,-8.9374531458068,84.1144320690862,84.6104422348673,74.6670472902613,76.1893129041996,-9.73875135661564,-8.13615493499795,-10.2228164477442,-7.65208984386943,FALSE,"prepregnancy","HC0"
22,1152710,0.0833285759000631,0.075121149743349,-0.00820742615671412,0.901505263133773,0.000121766405264092,0.000380343520135717,0.000399997032540687,0.00527744019826824,0.0830902286180169,0.0835675445763756,0.0743790801426465,0.0758700160260744,-0.00899140593441676,-0.00742344637901148,0.892228519993809,0.910878459100964,83.3285759000631,75.121149743349,-8.20742615671412,83.0902286180169,83.5675445763756,74.3790801426465,75.8700160260744,-8.99140593441676,-7.42344637901148,-9.46500894190816,-6.94984337152007,FALSE,"prepregnancy","HC0"
23,1275619,0.0825795088164792,0.0751606793003979,-0.0074188295160813,0.910161375111003,0.000110035047620247,0.000350700657531747,0.000368231311032254,0.00486076255880113,0.0823641001934239,0.0827954299719161,0.0744761997165384,0.0758509340924921,-0.00814054962368449,-0.00669710940847812,0.901531514177816,0.918873844914268,82.5795088164792,75.1606793003979,-7.4188295160813,82.3641001934239,82.7954299719161,74.4761997165384,75.8509340924921,-8.14054962368449,-6.69710940847812,-8.57654149904831,-6.2611175331143,FALSE,"prepregnancy","HC0"
24,1394616,0.082115098883706,0.0755795596552237,-0.00653553922848224,0.920410018165623,9.5187329196267e-05,0.000310132535303229,0.00032513783936052,0.00427288824459756,0.0819287280168419,0.0823018556995657,0.0749739510713568,0.0761896571777804,-0.00717279768364003,-0.00589828077332445,0.912734040774126,0.92815054955235,82.115098883706,75.5795596552237,-6.53553922848224,81.9287280168419,82.3018556995657,74.9739510713568,76.1896571777804,-7.17279768364003,-5.89828077332445,-7.55776618601195,-5.51331227095253,FALSE,"prepregnancy","HC0"
25,1520035,0.0819232803993666,0.0764130310658647,-0.00551024933350189,0.932738907589637,8.49407246641262e-05,0.000286502030110473,0.000299576592419432,0.00389928938995545,0.0817569536264107,0.0820899152979312,0.0758533865477672,0.076976460700917,-0.00609740866525521,-0.00492309000174857,0.925637651603837,0.939894642600235,81.9232803993666,76.4130310658647,-5.51024933350189,81.7569536264107,82.0899152979312,75.8533865477672,76.976460700917,-6.09740866525521,-4.92309000174857,-6.45211223453591,-4.56838643246787,FALSE,"prepregnancy","HC0"
26,1633763,0.0817349356002435,0.0774482139021779,-0.0042867216980656,0.947553372782583,8.4212433695837e-05,0.000296561225520177,0.000309028549907837,0.00397446564336167,0.0815700340084335,0.0819001408288753,0.0768689589530666,0.0780314649208164,-0.0048924065260796,-0.0036810368700516,0.940200787300148,0.954963457167387,81.7349356002435,77.4482139021779,-4.2867216980656,81.5700340084336,81.9001408288753,76.8689589530666,78.0314649208164,-4.8924065260796,-3.6810368700516,-5.25830136711738,-3.31514202901382,FALSE,"prepregnancy","HC0"
27,1738576,0.0814650166404982,0.0786448924995496,-0.00282012414094852,0.965382390414359,8.84675182373252e-05,0.000322510508031125,0.000335084587055408,0.00425032289386932,0.0812917915678112,0.0816385780379123,0.0780151024462497,0.0792793294704077,-0.0034768778633516,-0.00216337041854545,0.957373696363707,0.973458079391486,81.4650166404982,78.6448924995496,-2.82012414094852,81.2917915678112,81.6385780379123,78.0151024462497,79.2793294704077,-3.4768778633516,-2.16337041854545,-3.87362347715141,-1.76662480474564,FALSE,"prepregnancy","HC0"
28,1833198,0.0809894593692484,0.0799018703445731,-0.00108758902467525,0.986571227501141,8.88657300770011e-05,0.000332861486743242,0.000345117479646048,0.00431534452476459,0.080815456432349,0.0811638038691176,0.0792519011435049,0.0805567037662721,-0.00176400685521674,-0.000411171194133759,0.978262075736858,0.994950955448181,80.9894593692484,79.9018703445731,-1.08758902467525,80.815456432349,81.1638038691176,79.2519011435049,80.5567037662721,-1.76400685521674,-0.411171194133759,-2.17263157740538,-0.002546471945111,FALSE,"prepregnancy","HC0"
29,1898168,0.0806283919682728,0.0814845223250824,0.000856130356809565,1.0106182243737,8.40400097468299e-05,0.000324202101569866,0.00033551378547723,0.00412034982447821,0.0804638299935608,0.0807932609288112,0.0808513514381148,0.0821222087346044,0.000198535420957496,0.00151372529266163,1.00248960360395,1.01881275552833,80.6283919682728,81.4845223250824,0.856130356809565,80.4638299935608,80.7932609288112,80.8513514381148,82.1222087346044,0.198535420957496,1.51372529266163,-0.198718370770768,1.9109790843899,FALSE,"prepregnancy","HC0"
30,1919128,0.080323583228196,0.0832735427069844,0.00294995947878841,1.03672594473789,7.70930402029808e-05,0.000309767138148471,0.00031983082713207,0.00384933274077079,0.0801726132941492,0.0804748125759866,0.0826684190046986,0.0838826908109717,0.0023231025764639,0.00357681638111293,1.02893374165306,1.04457715884206,80.323583228196,83.2735427069844,2.94995947878841,80.1726132941492,80.4748125759866,82.6684190046986,83.8826908109717,2.3231025764639,3.57681638111293,1.94441766308819,3.95550129448864,FALSE,"prepregnancy","HC0"
31,1911762,0.0798824808528892,0.0849973740025981,0.00511489314970885,1.06403022408791,7.26533630413331e-05,0.000307980759170602,0.000317062922648708,0.00374365922703678,0.0797401987282199,0.0800249947776411,0.0843956838886645,0.085602952745342,0.00449346124048438,0.00573632505893333,1.05625154177655,1.07186619190004,79.8824808528892,84.9973740025981,5.11489314970885,79.7401987282198,80.0249947776412,84.3956838886645,85.602952745342,4.49346124048438,5.73632505893333,4.11805357114081,6.1117327282769,FALSE,"prepregnancy","HC0"
32,1821134,0.0796655855794759,0.0869580068672719,0.00729242128779606,1.09153791106601,7.46203525651808e-05,0.000332236130002733,0.000341159618363213,0.00394187197569768,0.0795194549495211,0.0798119614652508,0.0863090380858037,0.0876113874291702,0.00662376072282473,0.00796108185276739,1.08313726192144,1.10000371437759,79.6655855794759,86.9580068672719,7.29242128779606,79.5194549495211,79.8119614652508,86.3090380858037,87.6113874291702,6.62376072282473,7.96108185276739,6.21982217291811,8.36502040267401,FALSE,"prepregnancy","HC0"
33,1685860,0.0798298060591668,0.0892627408186795,0.00943293475951275,1.11816306747033,8.24103816275998e-05,0.000377599470329902,0.000387148602194985,0.00436257384002772,0.0796684338350303,0.0799914767404992,0.088525421542542,0.0900055947399792,0.00867413744254555,0.0101917320764799,1.1086429866881,1.12776489858985,79.8298060591668,89.2627408186795,9.43293475951275,79.6684338350303,79.9914767404992,88.525421542542,90.0055947399792,8.67413744254555,10.1917320764799,8.21574718604537,10.6501223329801,FALSE,"prepregnancy","HC0"
34,1526013,0.0804700432602641,0.0919537716944556,0.0114837284341915,1.14270811806388,9.20065739174463e-05,0.000427314033237526,0.000437753282702919,0.00479362055014762,0.0802898979625622,0.080650557303509,0.0911196724255977,0.0927947266718079,0.0106257477659796,0.0123417091024034,1.13202228252225,1.15349482359985,80.4700432602641,91.9537716944556,11.4837284341915,80.2898979625623,80.650557303509,91.1196724255977,92.7947266718079,10.6257477659796,12.3417091024034,10.1074407427737,12.8600161256093,FALSE,"prepregnancy","HC0"
35,1336272,0.0820704172177425,0.09551532497529,0.0134449077575476,1.16382160848381,9.98560263510385e-05,0.000466943894100569,0.000478152761350709,0.00504568727274377,0.0818749153783575,0.0822663440502153,0.0946040450247369,0.0964344479442016,0.0125077455661918,0.0143820699489033,1.15236887488891,1.17538816423205,82.0704172177425,95.51532497529,13.4449077575476,81.8749153783575,82.2663440502153,94.6040450247369,96.4344479442016,12.5077455661918,14.3820699489033,11.9416049016533,14.9482106134418,FALSE,"prepregnancy","HC0"
36,1115942,0.0843022126686644,0.0995221093236233,0.015219896654959,1.18053970558019,0.000103964240976093,0.000489520337188697,0.000501135986758079,0.00507915603812176,0.0840986699628064,0.0845062025528477,0.0985667722315011,0.100485673638615,0.0142376881695562,0.0162021051403617,1.16884577947513,1.19235062565498,84.3022126686644,99.5221093236233,15.219896654959,84.0986699628064,84.5062025528477,98.5667722315011,100.485673638615,14.2376881695562,16.2021051403617,13.6443349914507,16.7954583184673,FALSE,"prepregnancy","HC0"
37,892411,0.0871317569258722,0.103944198488144,0.0168124415622717,1.19295423569359,0.000107927994042421,0.000516335266168276,0.000528209994026435,0.00512767412897353,0.0869204540833036,0.0873435243065081,0.102936546099578,0.104960560719596,0.0157771689977057,0.0178477141268376,1.18102502312162,1.20500394199754,87.1317569258722,103.944198488144,16.8124415622717,86.9204540833036,87.3435243065081,102.936546099578,104.960560719596,15.7771689977057,17.8477141268376,15.1517597536197,18.4731233709237,FALSE,"prepregnancy","HC0"
38,695545,0.0905355112590958,0.108781842022648,0.0182463307635522,1.20153783316399,0.000119143000861337,0.000587108850522165,0.000599698647995746,0.00556206239252135,0.0903022662819816,0.090769298580146,0.107636461838346,0.109937908846671,0.0170709430119031,0.0194217185152012,1.18851047570829,1.21470798451654,90.5355112590958,108.781842022648,18.2463307635522,90.3022662819816,90.769298580146,107.636461838346,109.937908846671,17.0709430119031,19.4217185152012,16.3608900360716,20.1317714910328,FALSE,"prepregnancy","HC0"
39,531877,0.0941301391912601,0.113615544211714,0.0194854050204539,1.20700495280117,0.00014478733191105,0.000735196479557539,0.00074974599288605,0.00665572598399515,0.0938467442889746,0.0944143007125655,0.112182532515971,0.115064488675462,0.018015929876844,0.0209548801640638,1.19136184730397,1.22285345915969,94.1301391912601,113.615544211714,19.4854050204539,93.8467442889746,94.4143007125655,112.182532515971,115.064488675462,18.015929876844,20.9548801640638,17.1282183985111,21.8425916423967,FALSE,"prepregnancy","HC0"
40,379580,0.0986693943216606,0.11933498089861,0.0206655865769491,1.20944272252832,0.000189094535834103,0.000974950228793373,0.000993380972021927,0.00839426284364026,0.0982993951959845,0.0990406331564514,0.117437300481206,0.121259112943606,0.0187185956488587,0.0226125775050395,1.1897072170678,1.22950561120565,98.6693943216606,119.33498089861,20.6655865769491,98.2993951959845,99.0406331564514,117.437300481206,121.259112943606,18.7185956488587,22.6125775050395,17.5424163833626,23.7887567705355,FALSE,"prepregnancy","HC0"
41,257793,0.103162578171194,0.124813938939496,0.0216513607683024,1.20987611159129,0.000249860301467468,0.00129242085539953,0.00131647965264059,0.0106354940695011,0.102673888611057,0.103653325029767,0.122302800845355,0.127369153955417,0.0190711080627471,0.0242316134738578,1.18491706158979,1.2353608981166,103.162578171194,124.813938939496,21.6513607683024,102.673888611057,103.653325029767,122.302800845355,127.369153955417,19.0711080627471,24.2316134738578,17.5123746920729,25.790346844532,FALSE,"prepregnancy","HC0"
42,164709,0.108221903531135,0.130796378314045,0.0225744747829095,1.20859432375827,0.000325961966660251,0.00168114805549148,0.00171248414739965,0.0132016090015341,0.107584684758416,0.10886243611663,0.127536499090298,0.134126771600035,0.0192180675299104,0.0259308820359086,1.17772344393591,1.24027440138161,108.221903531135,130.796378314045,22.5744747829095,107.584684758416,108.86243611663,127.536499090298,134.126771600035,19.2180675299104,25.9308820359086,17.1904583815667,27.9584911842523,FALSE,"prepregnancy","HC0"
43,97685,0.112798882941849,0.136105201035069,0.0233063180932204,1.20661834129364,0.000412774201589766,0.00211855791614624,0.00215831799926442,0.0159892769044572,0.111992389241772,0.11361044142113,0.132006007562223,0.140311110271499,0.0190760925474776,0.0275365436389632,1.16939121092193,1.24503058339081,112.798882941849,136.105201035069,23.3063180932204,111.992389241772,113.61044142113,132.006007562223,140.311110271499,19.0760925474776,27.5365436389632,16.5206088503067,30.0920273361341,FALSE,"prepregnancy","HC0"
44,54186,0.118133566186279,0.14221562588586,0.0240820596995814,1.20385450534531,0.000511377287048034,0.00260921587311189,0.00265865906262328,0.018849006096283,0.117134961576578,0.119139535301089,0.137177953096721,0.147406694173376,0.0188711836896687,0.029292935709494,1.1601915534327,1.24916068019303,118.133566186279,142.21562588586,24.0820596995814,117.134961576578,119.139535301089,137.177953096721,147.406694173376,18.8711836896687,29.292935709494,15.7232880166562,32.4408313825065,FALSE,"prepregnancy","HC0"
15,40557,0.0803201216364254,0.069024240448463,-0.0112958811879624,0.859364242012805,0.000504080687309642,0.00181050443024474,0.00187888410935306,0.0269642496292047,0.0793376709150155,0.0813136637008249,0.0655590655284888,0.0726583285100287,-0.014978426373419,-0.00761333600250575,0.815126979561772,0.906002278132517,80.3201216364254,69.024240448463,-11.2958811879624,79.3376709150155,81.3136637008249,65.5590655284888,72.6583285100287,-14.978426373419,-7.61333600250575,-17.2030557894557,-5.38870658646901,FALSE,"prepregnancy","model"
16,99756,0.079676827761136,0.0688514993255304,-0.0108253284356057,0.864134545265042,0.000392721962329057,0.00141428961792746,0.00146712922411856,0.0211157088901175,0.0789104950234483,0.0804499526598906,0.0661306865066355,0.0716756627473177,-0.0137008488755442,-0.00794980799566708,0.829101389831392,0.900648004548971,79.676827761136,68.8514993255304,-10.8253284356057,78.9104950234483,80.4499526598906,66.1306865066355,71.6756627473177,-13.7008488755442,-7.94980799566708,-15.4379537948174,-6.21270307639396,FALSE,"prepregnancy","model"
17,199402,0.0810478452288921,0.0704663746989305,-0.0105814705299615,0.869441679787072,0.000296905597788347,0.0010697474069287,0.00110978196470042,0.0156116849286185,0.0804678225362853,0.0816316776430876,0.0683983191304792,0.0725920865622215,-0.0127566032114665,-0.00840633784845662,0.843241098809285,0.896456346373996,81.0478452288921,70.4663746989305,-10.5814705299615,80.4678225362853,81.6316776430876,68.3983191304792,72.5920865622215,-12.7566032114665,-8.40633784845662,-14.0706031499244,-7.09233790999864,FALSE,"prepregnancy","model"
18,378795,0.0833693590250659,0.072961036857996,-0.0104083221670699,0.875154105911495,0.000215109010335623,0.000770096592702993,0.000799607616412468,0.0108660870756981,0.082948721043355,0.0837919351856137,0.0714659844702297,0.0744848565053594,-0.0119755242970023,-0.00884112003713756,0.856712896516695,0.893992272332769,83.3693590250659,72.961036857996,-10.4083221670699,82.948721043355,83.7919351856137,71.4659844702297,74.4848565053594,-11.9755242970023,-8.84112003713756,-12.922272750461,-7.89437158367882,FALSE,"prepregnancy","model"
19,653855,0.0859263882470412,0.0757224097929264,-0.0102039784541148,0.881247441417204,0.000159677204334826,0.000540466660873662,0.0005630167782711,0.00736902821385593,0.0856139425986732,0.0862398666137186,0.0746698934868401,0.0767885307864185,-0.0113074710622179,-0.00910048584601166,0.868611031954502,0.894067683272352,85.9263882470412,75.7224097929264,-10.2039784541148,85.6139425986732,86.2398666137186,74.6698934868401,76.7885307864185,-11.3074710622179,-9.10048584601166,-11.9740921062883,-8.43386480194131,FALSE,"prepregnancy","model"
20,858662,0.0856257201583929,0.075984883081339,-0.00964083707705397,0.887407229285546,0.000131912616640308,0.00041238146814777,0.000432893762976598,0.00564072199754708,0.0853675297116423,0.0858846181653896,0.0751805651360406,0.076797091449494,-0.0104892932616201,-0.00879238089248782,0.877650432364774,0.89727249204037,85.6257201583929,75.984883081339,-9.64083707705397,85.3675297116423,85.8846181653896,75.1805651360406,76.797091449494,-10.4892932616201,-8.79238089248782,-11.0018465342476,-8.2798276198604,FALSE,"prepregnancy","model"
21,1000721,0.0843621062004765,0.0754246530546697,-0.0089374531458068,0.894058439880958,0.000126389959866226,0.000386891663922161,0.000407504750517273,0.0053497100251289,0.0841147163943877,0.0846101563887074,0.0746698514968327,0.0761864563328987,-0.00973614778034963,-0.00813875851126396,0.884732998655932,0.903482175002757,84.3621062004765,75.4246530546697,-8.9374531458068,84.1147163943877,84.6101563887074,74.6698514968327,76.1864563328987,-9.73614778034963,-8.13875851126396,-10.2186400483201,-7.65626624329349,FALSE,"prepregnancy","model"
22,1152710,0.0833285759000631,0.075121149743349,-0.00820742615671412,0.901505263133773,0.000121771901837999,0.000379616688970016,0.0003993322328579,0.00526847439431177,0.0830902178729521,0.0835675553775415,0.0743804917773034,0.0758685784394676,-0.00899010295098156,-0.00742474936244667,0.892244198953611,0.910862452690654,83.3285759000631,75.121149743349,-8.20742615671412,83.0902178729521,83.5675553775415,74.3804917773034,75.8685784394676,-8.99010295098156,-7.42474936244667,-9.46291882481063,-6.9519334886176,FALSE,"prepregnancy","model"
23,1275619,0.0825795088164792,0.0751606793003979,-0.0074188295160813,0.910161375111003,0.00011008240536888,0.000350478641134705,0.000368024652021071,0.00485796991983428,0.0823640075943721,0.0827955230122382,0.0744766312181429,0.075850495281025,-0.00814014457946549,-0.00669751445269712,0.901536448698638,0.918868815497957,82.5795088164792,75.1606793003979,-7.4188295160813,82.3640075943722,82.7955230122382,74.4766312181429,75.850495281025,-8.14014457946549,-6.69751445269712,-8.57589176719101,-6.2617672649716,FALSE,"prepregnancy","model"
24,1394616,0.082115098883706,0.0755795596552237,-0.00653553922848224,0.920410018165623,9.52370892636786e-05,0.00030994446667475,0.00032495107048394,0.00427039388586235,0.0819286306905494,0.0823019534294806,0.074974316965861,0.0761892858406133,-0.0071724316233685,-0.00589864683359598,0.912738503007848,0.928146011971578,82.115098883706,75.5795596552237,-6.53553922848224,81.9286306905494,82.3019534294806,74.974316965861,76.1892858406133,-7.1724316233685,-5.89864683359598,-7.55717898834574,-5.51389946861874,FALSE,"prepregnancy","model"
25,1520035,0.0819232803993666,0.0764130310658647,-0.00551024933350189,0.932738907589637,8.49677545143896e-05,0.000285826651203506,0.000298928187227409,0.00389075355006278,0.0817569007468739,0.0820899683736028,0.0758547013779544,0.0769751280462342,-0.00609613781443146,-0.00492436085257232,0.925653137594609,0.93987891835195,81.9232803993666,76.4130310658647,-5.51024933350189,81.7569007468739,82.0899683736028,75.8547013779544,76.9751280462343,-6.09613781443146,-4.92436085257232,-6.45007366139415,-4.57042500560962,FALSE,"prepregnancy","model"
