age,target_n,risk0,risk1,rd,rr,se_risk0,se_risk1,se_rd,se_log_rr,risk0_lower,risk0_upper,risk1_lower,risk1_upper,rd_lower,rd_upper,rr_lower,rr_upper,risk0_per1000,risk1_per1000,rd_per1000,risk0_lower_per1000,risk0_upper_per1000,risk1_lower_per1000,risk1_upper_per1000,rd_lower_per1000,rd_upper_per1000,rd_bonferroni_lower_per1000,rd_bonferroni_upper_per1000,model_id
25,104440,0.063562824325764,0.0661556693742254,0.0025928450484614,1.04079184768715,0.000275688938546738,0.00116177267731093,0.00119631464981391,0.0181246577877168,0.063024619961973,0.0641053102848686,0.0639147242520443,0.0684694383371753,0.000248111420648488,0.00493757867627431,1.00446809123779,1.07842915037466,63.562824325764,66.1556693742254,2.5928450484614,63.024619961973,64.1053102848686,63.9147242520443,68.4694383371753,0.248111420648488,4.93757867627431,-1.1798087579091,6.36549885483189,supp_race_broad_other
26,120458,0.0609974690104419,0.0648076767044626,0.00381020769402066,1.06246501298879,0.000252793178562836,0.00117484360972163,0.00120427793410707,0.0186374471000821,0.0605038809810676,0.0614948201433915,0.0625427466808393,0.0671487540052216,0.0014498663157945,0.00617054907224683,1.0243548166582,1.10199306477409,60.9974690104419,64.8076767044626,3.81020769402066,60.5038809810676,61.4948201433915,62.5427466808393,67.1487540052216,1.4498663157945,6.17054907224683,0.0124411676776341,7.60797422036369,supp_race_broad_other
27,138953,0.058410976609655,0.0633194197140313,0.00490844310437628,1.08403288883831,0.00024932710417085,0.00123716990998024,0.00126428245297537,0.0200375800383065,0.0579242174946407,0.0589015703995618,0.0609374681627326,0.0657879552852556,0.00243049503025859,0.00738639117849396,1.04228488450655,1.12745308077597,58.410976609655,63.3194197140313,4.90844310437628,57.9242174946407,58.9015703995618,60.9374681627326,65.7879552852556,2.43049503025859,7.38639117849396,0.921448537949366,8.89543767080319,supp_race_broad_other
28,160165,0.0565709455439582,0.0625234763382013,0.00595253079424302,1.10522240236585,0.000243665770450177,0.00124863259870171,0.00127406420021288,0.0204629052314703,0.0560952600706767,0.0570504210043278,0.0601204433391174,0.0650159150891176,0.00345541084783393,0.0084496507406521,1.06177286645861,1.1504499665409,56.5709455439582,62.5234763382013,5.95253079424302,56.0952600706767,57.0504210043278,60.1204433391174,65.0159150891176,3.45541084783393,8.4496507406521,1.93468887009605,9.97037271838998,supp_race_broad_other
29,177807,0.0559674418380138,0.0629851101039125,0.00701766826589875,1.12538840503395,0.000229373775470985,0.0012078148394586,0.00123105443819937,0.0196386446628609,0.0555195723390373,0.0564187084269593,0.0606589243988656,0.0653942915362364,0.0046048459040198,0.00943049062777771,1.08289411022489,1.16955023600768,55.9674418380138,62.9851101039125,7.01766826589875,55.5195723390373,56.4187084269593,60.6589243988656,65.3942915362364,4.6048459040198,9.43049062777771,3.13546034272019,10.8998761890773,supp_race_broad_other
30,193424,0.0559052020849609,0.0639684916081572,0.00806328952319631,1.14423147081988,0.000208163432603574,0.00115114013108954,0.00117108945716596,0.0183993818721601,0.0554986070763672,0.0563145982909363,0.0617490268188675,0.0662620973775247,0.00576799636447646,0.0103585826819162,1.10370321124139,1.18624793828589,55.9052020849609,63.9684916081572,8.06328952319631,55.4986070763672,56.3145982909363,61.7490268188675,66.2620973775247,5.76799636447646,10.3585826819162,4.37018495504213,11.7563940913505,supp_race_broad_other
31,207592,0.05607607664513,0.0651280056778241,0.00905192903269411,1.16142229582105,0.000188780708907701,0.00113981778909944,0.0011564616380426,0.017841855167364,0.0557072193678697,0.056447230261298,0.0629293326294958,0.0673979725109198,0.00678530587262843,0.0113185521927598,1.12150998432622,1.20275500716173,56.07607664513,65.1280056778242,9.05192903269411,55.7072193678697,56.447230261298,62.9293326294958,67.3979725109198,6.78530587262843,11.3185521927598,5.40495421602566,12.6989038493626,supp_race_broad_other
32,208686,0.0567318838780204,0.0667404628274523,0.0100085789494319,1.17641894231736,0.000182970457249886,0.00122483723775522,0.00123907015081956,0.0186447489238128,0.0563743318269571,0.0570915664845252,0.0643795425336122,0.0691815607108781,0.00758004607950695,0.0124371118193569,1.13420503190612,1.22020400977877,56.7318838780204,66.7404628274523,10.0085789494319,56.3743318269571,57.0915664845252,64.3795425336122,69.1815607108781,7.58004607950695,12.4371118193569,6.1010929702402,13.9160649286236,supp_race_broad_other
33,201771,0.0579919367579642,0.0689355943767463,0.0109436576187821,1.18870998677724,0.000195733103634018,0.00139453369106133,0.00140917202117057,0.0205257899822157,0.0576094955895499,0.0583767594961875,0.0662520257241039,0.0717195132174522,0.00818173120926624,0.0137055840282979,1.141837566671,1.23750651923602,57.9919367579642,68.9355943767463,10.9436576187821,57.6094955895499,58.3767594961875,66.2520257241039,71.7195132174522,8.18173120926624,13.7055840282979,6.49974464795376,15.3875705896104,supp_race_broad_other
34,189321,0.0596868715327069,0.071488965174246,0.0118020936415391,1.1977334937897,0.000219883421995333,0.00158872345024169,0.00160489763666091,0.0225438000361117,0.0592573622452695,0.0601192950390257,0.0684370330418783,0.0746660888274715,0.00865655207481026,0.0149476352082679,1.14596374254715,1.25184198145489,59.6868715327069,71.488965174246,11.8020936415391,59.2573622452695,60.1192950390258,68.4370330418783,74.6660888274715,8.65655207481026,14.9476352082679,6.74094758040407,16.8632397026741,supp_race_broad_other
35,170285,0.0622379139784732,0.0748974652460094,0.0126595512675362,1.20340577725524,0.000245752669874425,0.00175977777193231,0.00177817682071995,0.0238464601868805,0.0617579841822005,0.0627213240520776,0.0715205220504719,0.0784203885363112,0.00917438874078115,0.0161447137942912,1.14845490882008,1.26098591560652,62.2379139784732,74.8974652460094,12.6595512675362,61.7579841822005,62.7213240520776,71.5205220504719,78.4203885363112,9.17438874078115,16.1447137942912,7.05195835530994,18.2671441797624,supp_race_broad_other
36,144678,0.0653893111427538,0.0788154497983961,0.0134261386556424,1.20532619813552,0.00026390436151959,0.00187203702814835,0.00189210890134448,0.0241163806274346,0.0648739668116088,0.0659084607213343,0.0752235433784934,0.0825635563387965,0.00971767335417953,0.0171346039571052,1.14967925719747,1.26366657032092,65.3893111427538,78.8154497983961,13.4261386556424,64.8739668116087,65.9084607213343,75.2235433784934,82.5635563387965,9.71767335417953,17.1346039571052,7.45925373131654,19.3930235799682,supp_race_broad_other
37,115036,0.0689227480505894,0.0829590446893532,0.0140362966387638,1.20365259708538,0.000277139294875197,0.00197662232125367,0.00199809437812226,0.0241942826770571,0.0683815430075696,0.069467917058449,0.0791663030634169,0.0869163401325658,0.0101201036199322,0.0179524896575954,1.1479076402824,1.262104653397,68.9227480505894,82.9590446893532,14.0362966387638,68.3815430075696,69.4679170584491,79.1663030634169,86.9163401325658,10.1201036199322,17.9524896575954,7.73517981946966,20.337413458058,supp_race_broad_other
38,89593,0.0731767046599303,0.0877543949632061,0.0145776903032757,1.19921217238494,0.00030059071539567,0.00221789469280411,0.00223999038904048,0.0256302812643612,0.0725897376591069,0.0737680404001135,0.0835036012993121,0.0921998086788396,0.0101873898150405,0.0189679907915109,1.14045851762359,1.26099267283551,73.1767046599303,87.7543949632061,14.5776903032757,72.5897376591069,73.7680404001135,83.5036012993121,92.1998086788396,10.1873898150405,18.9679907915109,7.5137391356114,21.6416414709401,supp_race_broad_other
39,69446,0.0777616528318305,0.0927080996566205,0.01494644682479,1.19220845083005,0.000353077074916226,0.00272246836198424,0.00274649526406362,0.0297306971824794,0.0770724479446803,0.0784564968826673,0.0875082548754957,0.0981836792046347,0.00956341502351548,0.0203294786260645,1.12472249318006,1.26374372242863,77.7616528318305,92.7080996566204,14.94644682479,77.0724479446803,78.4564968826673,87.5082548754957,98.1836792046347,9.56341502351548,20.3294786260645,6.28520054333726,23.6076931062427,supp_race_broad_other
40,49163,0.0832665089426535,0.0985181858929873,0.0152516769503338,1.18316700368497,0.000453820806053253,0.00358559209201386,0.00361490026699676,0.0368094684876636,0.082381344867547,0.0841603115577084,0.0917103824320481,0.105772493475812,0.00816660261931596,0.0223367512813517,1.10081356628847,1.27168141952389,83.2665089426535,98.5181858929873,15.2516769503338,82.381344867547,84.1603115577084,91.7103824320481,105.772493475812,8.16660261931596,22.3367512813517,3.85186064443435,26.6514932562333,supp_race_broad_other
41,33708,0.0891305277822178,0.104504653939298,0.0153741261570807,1.17249001593086,0.000605920082153878,0.00478835901415344,0.00482677805086088,0.0463237654424557,0.0879500620585907,0.0903252685782434,0.0954849427123624,0.114268749200653,0.00591381501602489,0.0248344372981364,1.07072586202894,1.28392606007717,89.1305277822178,104.504653939298,15.3741261570807,87.9500620585907,90.3252685782434,95.4849427123624,114.268749200653,5.91381501602489,24.8344372981364,0.152576718629463,30.5956755955319,supp_race_broad_other
42,21426,0.0950068098446415,0.110286814953037,0.0152800051083953,1.16083063028199,0.000805171212163392,0.00628448611014734,0.00633577326136422,0.0576090203128367,0.093440390965766,0.0965966899083982,0.0985585935459798,0.123219893467779,0.00286211770190958,0.0276978925148811,1.03688829541158,1.29958816023284,95.0068098446415,110.286814953037,15.2800051083953,93.440390965766,96.5966899083982,98.5585935459798,123.219893467779,2.86211770190958,27.6978925148811,-4.70025603319,35.2602662499806,supp_race_broad_other
43,12987,0.102547114365422,0.117740011122616,0.0151928967571937,1.14815528307364,0.00106129819873267,0.0081396443291206,0.00820773412236513,0.0698948747027694,0.100485614954331,0.104645986061667,0.102699160272243,0.134653111904248,-0.000893966517322389,0.0312797600317098,1.00116579464098,1.31672552249214,102.547114365422,117.740011122616,15.1928967571937,100.485614954331,104.645986061667,102.699160272243,134.653111904248,-0.893966517322389,31.2797600317098,-10.6907111909615,41.0765047053489,supp_race_broad_other
44,7393,0.106524996021161,0.121052396041289,0.0145274000201283,1.13637550399197,0.00132509857011055,0.00999623114441106,0.010082351393979,0.083496977802175,0.103955597390766,0.109150164816887,0.102786322451157,0.142050590732886,-0.00523364559154773,0.0342884456318044,0.964826241631076,1.33842678645424,106.524996021161,121.052396041289,14.5274000201283,103.955597390766,109.150164816887,102.786322451157,142.050590732886,-5.23364559154773,34.2884456318044,-17.2679318932413,46.322731933498,supp_race_broad_other
45,3902,0.114980912687871,0.129202338032175,0.0142214253443045,1.12368509704659,0.00167057573213677,0.0123857496374783,0.0124958213616379,0.0969399033770804,0.111746986860384,0.118295963401133,0.106805414700075,0.155478323456087,-0.010269934481752,0.0387127851703611,0.929242844774247,1.3588140112409,114.980912687871,129.202338032175,14.2214253443045,111.746986860384,118.295963401133,106.805414700075,155.478323456087,-10.269934481752,38.7127851703611,-25.1849365447203,53.6277872333294,supp_race_broad_other
15,154,0.0660691998793357,0.0633542705364025,-0.0027149293429332,0.958907791408227,0.00900650005406816,0.00760884095797894,0.0117807477261035,0.181529711991874,0.0504607249686556,0.0860680575900786,0.0499792441482384,0.0800071731500528,-0.0258047705970481,0.0203749119111817,0.671828582124684,1.36865887651793,66.0691998793357,63.3542705364025,-2.7149293429332,50.4607249686556,86.0680575900786,49.9792441482384,80.0071731500528,-25.8047705970481,20.3749119111817,-39.8662613588776,34.4364026730112,supp_race_primary_hisp
16,471,0.0669478047936368,0.0639616912888007,-0.00298611350483603,0.955396394040991,0.00710013653791128,0.00600112371037716,0.00929097160484789,0.14151464689383,0.0543038617227536,0.0822795859493535,0.0531597482252364,0.0767805752925855,-0.0211960832317222,0.0152238562220501,0.723979238203096,1.26078514628684,66.9478047936368,63.9616912888007,-2.98611350483603,54.3038617227536,82.2795859493536,53.1597482252364,76.7805752925855,-21.1960832317222,15.2238562220501,-32.2857792703284,26.3135522606563,supp_race_primary_hisp
17,1182,0.0672628996980721,0.0640694500476891,-0.00319344965038297,0.952522866770276,0.00525334349325321,0.00445731453590357,0.00688409815931132,0.104511148431157,0.0576693786375684,0.0783196983555821,0.0558686119483272,0.0733805107869876,-0.0166860341086716,0.0102991348079057,0.776095847140764,1.16905639305103,67.2628996980721,64.0694500476891,-3.19344965038297,57.6693786375684,78.3196983555821,55.8686119483272,73.3805107869876,-16.6860341086716,10.2991348079057,-24.9028879893633,18.5159886885974,supp_race_primary_hisp
18,2612,0.0686810945938722,0.0653196422011591,-0.00336145239271309,0.951057093475429,0.0037022391973687,0.00318310889428711,0.00488572521372617,0.0727151629685116,0.0617703897811858,0.0763020734832703,0.0593511661177709,0.0718424798679798,-0.0129372978499756,0.00621439306454946,0.824729121954432,1.09673536555425,68.6810945938722,65.3196422011591,-3.36145239271309,61.7703897811858,76.3020734832703,59.3511661177709,71.8424798679798,-12.9372978499756,6.21439306454946,-18.768895432311,12.0459906468848,supp_race_primary_hisp
19,5101,0.0699800106164974,0.0665816107946923,-0.00339839982180508,0.951437563500398,0.00255780839210341,0.00225942494398563,0.00341623260640532,0.0499249154491123,0.0651298512707551,0.0751623178673709,0.0622876473807725,0.0711491296565388,-0.0100940926931709,0.00329729304956075,0.862748332626308,1.04924391390469,69.9800106164974,66.5816107946924,-3.39839982180508,65.1298512707551,75.1623178673709,62.2876473807725,71.1491296565388,-10.0940926931709,3.29729304956075,-14.1717051123546,7.37490546874439,supp_race_primary_hisp
20,6879,0.0703136427573752,0.0671008231590149,-0.00321281959836023,0.954307308334936,0.00200613087220405,0.00181363797621342,0.00271147184457316,0.0394039916520264,0.0664818868617738,0.0743486570105243,0.0636323530694397,0.0707440687681126,-0.008527206758818,0.00210156756209755,0.883379895870343,1.0309295502409,70.3136427573752,67.1008231590149,-3.21281959836023,66.4818868617738,74.3486570105244,63.6323530694397,70.7440687681126,-8.527206758818,2.10156756209755,-11.7636173144014,5.33797811768092,supp_race_primary_hisp
21,7769,0.0704294896676763,0.0676353602691696,-0.00279412939850672,0.960327280352436,0.00195178250193551,0.0017560124745219,0.00263718573847176,0.0381446760979356,0.0666987694451507,0.0743522593396235,0.0642737979692528,0.071159364501803,-0.00796291846645404,0.0023746596694406,0.891149276897035,1.03487542356572,70.4294896676763,67.6353602691696,-2.79412939850672,66.6987694451507,74.3522593396235,64.2737979692528,71.159364501803,-7.96291846645404,2.3746596694406,-11.1106611871119,5.52240239009848,supp_race_primary_hisp
22,8510,0.0695282325189593,0.067434419495131,-0.00209381302382834,0.969885427142746,0.00191330290658804,0.00171359215362525,0.00258109532799562,0.0376409224662438,0.0658705204705542,0.0733730994247985,0.0641524403863276,0.0708715863318218,-0.00715266690736435,0.00296504085970766,0.900907956907687,1.04414411546845,69.5282325189594,67.434419495131,-2.09381302382834,65.8705204705542,73.3730994247985,64.1524403863276,70.8715863318218,-7.15266690736435,2.96504085970766,-10.233460160376,6.04583411271928,supp_race_primary_hisp
23,9017,0.0673828645475426,0.066187172594307,-0.00119569195323554,0.982255251965551,0.00172564452408807,0.00155144845747286,0.00233555548964686,0.0349426380732032,0.0640784008805071,0.0708448372504159,0.0632105203815433,0.0692936300474603,-0.00577329659683821,0.00338191269036712,0.917236085343358,1.05188336506924,67.3828645475426,66.187172594307,-1.19569195323554,64.0784008805072,70.844837250416,63.2105203815433,69.2936300474603,-5.77329659683821,3.38191269036712,-8.56101370146989,6.1696297949988,supp_race_primary_hisp
24,9329,0.0672950505167666,0.0670796861901447,-0.00021536432662192,0.996799700349905,0.00153856860332015,0.00138174696312508,0.00208549265291112,0.031034830917682,0.0643414807365497,0.0703740051211652,0.0644217231043339,0.0698391274119126,-0.00430285481635061,0.00387212616310677,0.937974437550145,1.05931420179512,67.2950505167666,67.0796861901447,-0.21536432662192,64.3414807365497,70.3740051211652,64.4217231043339,69.8391274119126,-4.30285481635061,3.87212616310677,-6.79209712546101,6.36136847221717,supp_race_primary_hisp
25,9615,0.0678312449077436,0.0686714908775441,0.000840245969800466,1.01238729984896,0.00146339891587463,0.00128946513583528,0.00196966252148639,0.0288824814258243,0.0650186553903944,0.0707562945673432,0.0661868585003275,0.0712422796091827,-0.0030202216340112,0.00470071357361213,0.956669384110836,1.07135031382662,67.8312449077436,68.6714908775441,0.840245969800466,65.0186553903944,70.7562945673432,66.1868585003275,71.2422796091827,-3.0202216340112,4.70071357361213,-5.37120919386138,7.05170113346231,supp_race_primary_hisp
26,9666,0.0691019295617975,0.0710391189070642,0.00193718934526671,1.02803379525798,0.00156645981844778,0.00135613941667866,0.00209270395615062,0.0299320247186917,0.0660941535714292,0.0722359946134696,0.0684266244301397,0.073743461396837,-0.00216443503909299,0.00603881372962641,0.969458462782178,1.09014828872558,69.1019295617975,71.0391189070642,1.93718934526671,66.0941535714292,72.2359946134696,68.4266244301397,73.743461396837,-2.16443503909299,6.03881372962641,-4.66228475379771,8.53666344433113,supp_race_primary_hisp
27,9204,0.069995882887429,0.0729826661002853,0.0029867832128563,1.04267084133591,0.0017183724425518,0.00148406727485384,0.00229217423314972,0.0321794577724134,0.0667019511700948,0.0734396785672464,0.0701268169629604,0.0759453183377142,-0.00150579573040786,0.00747936215612045,0.978939887350543,1.11055080850213,69.995882887429,72.9826661002853,2.9867832128563,66.7019511700948,73.4396785672464,70.1268169629604,75.9453183377142,-1.50579573040786,7.47936215612045,-4.24173300309224,10.2152994288048,supp_race_primary_hisp
28,9041,0.0712968853057586,0.0752504123128729,0.00395352700711429,1.05545160900311,0.00178908931489958,0.00155332397342412,0.00239229680731746,0.032805113637139,0.0678689610460073,0.074884037858388,0.072261963532267,0.0783520129341712,-0.000735288575558074,0.00864234258978666,0.989725051189664,1.12554299561098,71.2968853057586,75.2504123128729,3.95352700711429,67.8689610460073,74.884037858388,72.261963532267,78.3520129341712,-0.735288575558074,8.64234258978666,-3.59073207012604,11.4977860843546,supp_race_primary_hisp
29,8676,0.0751447045747382,0.0801077084095391,0.00496300383480088,1.06604595577144,0.00180297735077695,0.0015717248086955,0.00242032410812472,0.0313588811355758,0.071686387813383,0.0787557044855357,0.0770807572441248,0.0832428062374327,0.000219255751962397,0.00970675191763935,1.00249727067181,1.13362301630513,75.1447045747382,80.1077084095391,4.96300383480088,71.686387813383,78.7557044855357,77.0807572441248,83.2428062374327,0.219255751962397,9.70675191763935,-2.66964110571487,12.5956487753166,supp_race_primary_hisp
30,7945,0.0771930857832188,0.0830251308500142,0.00583204506679538,1.07555139178104,0.00175677884591485,0.00150713373755643,0.0023475080945058,0.0295185250227608,0.073819466145624,0.080707447988569,0.0801185915663032,0.0860272524045747,0.00123101374814777,0.010433076385443,1.01509094223937,1.13961296296282,77.1930857832188,83.0251308500142,5.83204506679538,73.819466145624,80.707447988569,80.1185915663032,86.0272524045747,1.23101374814777,10.433076385443,-1.57096997577764,13.2350601093684,supp_race_primary_hisp
31,7358,0.0802809368627052,0.0869917547287207,0.0067108178660155,1.08359167354377,0.0017915236162766,0.00149638056718495,0.00237203804302604,0.0286241940034386,0.0768389656843239,0.0838630833901656,0.0841032827784089,0.0899696845462019,0.0020617087317256,0.0113599270003054,1.02447343413852,1.14612138865343,80.2809368627052,86.9917547287207,6.7108178660155,76.8389656843239,83.8630833901656,84.1032827784089,89.9696845462019,2.0617087317256,11.3599270003054,-0.769553918506093,14.1911896505371,supp_race_primary_hisp
32,6581,0.0835076192916571,0.0910996238487953,0.00759200455713824,1.09091391446118,0.00196649407531532,0.00160680587175194,0.0025787001145338,0.0298668168535718,0.079733323557501,0.0874436005127966,0.0879989389466356,0.094298266313928,0.00253784520572269,0.0126461639085538,1.02888728575937,1.15667982804031,83.5076192916571,91.0996238487953,7.59200455713824,79.733323557501,87.4436005127966,87.9989389466356,94.298266313928,2.53784520572269,12.6461639085538,-0.540089122477954,15.7240982367544,supp_race_primary_hisp
33,5819,0.0876049788892345,0.0961571157453344,0.00855213685609989,1.09762158457812,0.00227142300108848,0.00185106241439535,0.00297161712339093,0.0327397262099506,0.0832541322367355,0.0921603421119601,0.0925897567941011,0.0998467964375184,0.00272787431841116,0.0143763993937886,1.0294008755814,1.1703634332459,87.6049788892345,96.1571157453344,8.55213685609989,83.2541322367355,92.1603421119602,92.5897567941011,99.8467964375184,2.72787431841116,14.3763993937886,-0.819045427240371,17.9233191394401,supp_race_primary_hisp
34,5164,0.0911927491350989,0.100695271732223,0.00950252259712424,1.10420261136164,0.00259983262909216,0.0021267497457249,0.00339908666797145,0.0358947570982721,0.0862236350950545,0.0964180189670767,0.0966028611957169,0.104940911209874,0.00284043514756993,0.0161646100466785,1.02918890860654,1.1846837803457,91.1927491350989,100.695271732223,9.50252259712424,86.2236350950545,96.4180189670767,96.6028611957169,104.940911209874,2.84043514756993,16.1646100466785,-1.21671189365162,20.2217570879001,supp_race_primary_hisp
35,4461,0.0953552747402557,0.105955374487304,0.0106000997470482,1.11116427251584,0.00288708351667818,0.00237683114269304,0.00377714703355035,0.0380506667233509,0.0898449346254146,0.101166008313506,0.101386330895753,0.110704958344813,0.00319702759697724,0.0180031718971192,1.0313106029242,1.19720095673873,95.3552747402557,105.955374487304,10.6000997470482,89.8449346254146,101.166008313506,101.386330895753,110.704958344813,3.19702759697724,18.0031718971192,-1.31137198454125,22.5115714786377,supp_race_primary_hisp
36,3793,0.10042410966975,0.112258786379439,0.0118346767096899,1.11784696671555,0.0030734622884466,0.00253991960461301,0.00402869905118441,0.0384462621435778,0.0945586857758652,0.106610523834806,0.107376220251787,0.117334186528215,0.00393857166481777,0.019730781754562,1.03670891937316,1.20533528519337,100.42410966975,112.258786379439,11.8346767096899,94.5586857758653,106.610523834806,107.376220251787,117.334186528215,3.93857166481777,19.730781754562,-0.870080197313036,24.5394336166929,supp_race_primary_hisp
37,3054,0.105245495892539,0.118499575188761,0.0132540792962221,1.12593488380496,0.00328324007344938,0.0026781715169508,0.00427697110853065,0.0388749468959775,0.0989818657416614,0.111856285600729,0.113350256020953,0.12385014416739,0.00487136996058364,0.0216367886318605,1.04333279777608,1.21507669007542,105.245495892539,118.499575188761,13.2540792962221,98.9818657416614,111.856285600729,113.350256020953,123.85014416739,4.87136996058364,21.6367886318605,-0.233619224267278,26.7417778167114,supp_race_primary_hisp
38,2442,0.110375575794053,0.125132404275298,0.0147568284812444,1.13369650282757,0.00367242955349303,0.00293688708680649,0.0047366043413904,0.0410036520812673,0.103380657423947,0.117781610649199,0.119488751650884,0.131002957193383,0.00547325456310316,0.0240404023993857,1.04615114572033,1.22856794238704,110.375575794053,125.132404275298,14.7568284812444,103.380657423947,117.781610649199,119.488751650884,131.002957193383,5.47325456310316,24.0404023993857,-0.180352469099369,29.6940094315882,supp_race_primary_hisp
39,1830,0.11412550299891,0.130402331177907,0.0162768281789976,1.14262218129416,0.00441484720142091,0.00349012090145185,0.00565374383116034,0.0472490841466237,0.10575414287957,0.123068331343346,0.12371298940829,0.137396662588521,0.00519569389210782,0.0273579624658874,1.04155967463046,1.25349078020771,114.12550299891,130.402331177907,16.2768281789976,105.75414287957,123.068331343346,123.71298940829,137.396662588521,5.19569389210782,27.3579624658874,-1.55261007806016,34.1062664360553,supp_race_primary_hisp
40,1291,0.120604208251495,0.138851612173225,0.0182474039217305,1.15129989397782,0.00572345599226136,0.00452818041373703,0.00732320237162481,0.057771552494851,0.109828881090919,0.132279608783697,0.130212096677424,0.147966839148935,0.00389419102184758,0.0326006168216134,1.02804761534316,1.28932884634035,120.604208251495,138.851612173225,18.2474039217305,109.828881090919,132.279608783697,130.212096677424,147.966839148935,3.89419102184758,32.6006168216134,-4.84677728421675,41.3415851276778,supp_race_primary_hisp
41,883,0.124072165306923,0.144072212712103,0.0200000474051805,1.1611968917904,0.0073892753702027,0.00590891994140608,0.00947925210612812,0.0724434741280085,0.110299782556529,0.139294974384827,0.132873514217535,0.156044898203993,0.00142105467679389,0.038579040133567,1.0074926063858,1.33835048809018,124.072165306923,144.072212712103,20.0000474051805,110.299782556529,139.294974384827,132.873514217535,156.044898203993,1.42105467679389,38.579040133567,-9.89337281273016,49.8934676230911,supp_race_primary_hisp
42,497,0.130062384320145,0.152125043847563,0.0220626595274176,1.16963136300124,0.00954075721101483,0.00771119666592041,0.0122688871854553,0.0891757933988628,0.112477948402575,0.149931501857409,0.137619261061201,0.167862194784596,-0.00198391748645976,0.046109236541295,0.982069972033897,1.39301431086717,130.062384320145,152.125043847563,22.0626595274176,112.477948402575,149.931501857409,137.619261061201,167.862194784596,-1.98391748645976,46.109236541295,-16.6280511040522,60.7533701588875,supp_race_primary_hisp
43,312,0.136908228397849,0.161031966295536,0.0241237378976878,1.17620371090907,0.0119677116828796,0.00978854072957411,0.0154705987464382,0.106535021842825,0.115095679060224,0.162097379418608,0.14275715035428,0.181151837777243,-0.00619807846460159,0.0544455542599772,0.954552391985451,1.44932345376948,136.908228397849,161.031966295536,24.1237378976878,115.095679060224,162.097379418608,142.75715035428,181.151837777243,-6.19807846460159,54.4455542599772,-24.6637723586312,72.9112481540068,supp_race_primary_hisp
44,166,0.150405197110206,0.178371036280233,0.0279658391700271,1.18593665449962,0.0156281697209107,0.0128881899866368,0.0202658977434135,0.126613346904686,0.122267135081946,0.183663836531638,0.154493421938872,0.205044080405815,-0.0117545905214348,0.067686268861489,0.925311619930356,1.51996983307267,150.405197110206,178.371036280233,27.9658391700271,122.267135081946,183.663836531638,154.493421938872,205.044080405815,-11.7545905214348,67.6862688614891,-35.9439493401253,91.8756276801795,supp_race_primary_hisp
45,78,0.147863111979673,0.177369895972914,0.0295067839932414,1.19955473409283,0.0181894393130288,0.0152341705244965,0.0236969003092221,0.149855450966428,0.115637907920985,0.187168013475035,0.149452014917282,0.209220057287413,-0.0169382871580701,0.0759518551445528,0.894258090383596,1.609078604441,147.863111979673,177.369895972914,29.5067839932414,115.637907920985,187.168013475035,149.452014917282,209.220057287413,-16.9382871580701,75.9518551445528,-45.2228878072967,104.236455793779,supp_race_primary_hisp
15,79,0.121486309278106,0.0747906354606833,-0.0466956738174223,0.615630155406838,0.0161431478104114,0.00811983036885201,0.0180605365765676,0.171480569484245,0.0932243551639034,0.156834284557635,0.0603516874870149,0.092344564953241,-0.0820936750489631,-0.0112976725858815,0.439901415408677,0.861557783109537,121.486309278106,74.7906354606833,-46.6956738174223,93.2243551639034,156.834284557635,60.3516874870149,92.344564953241,-82.0936750489631,-11.2976725858815,-103.650716599252,10.2593689644078,supp_race_primary_nhb
16,302,0.117159161319689,0.0791764005226049,-0.0379827607970838,0.675802042544147,0.0122989276346481,0.00676429728320849,0.0140301134723339,0.13527733503585,0.095119781219466,0.143495301281256,0.0668924700748137,0.0934901027714347,-0.0654812779018685,-0.0104842436922991,0.518407437565083,0.880983503732051,117.159161319689,79.1764005226049,-37.9827607970838,95.1197812194661,143.495301281256,66.8924700748137,93.4901027714347,-65.4812779018685,-10.4842436922991,-82.2276097617304,6.26208816756278,supp_race_primary_nhb
17,728,0.107597712781732,0.0795034941020443,-0.0280942186796879,0.738895763177805,0.00849028571648307,0.00508906415036438,0.00988988128230757,0.101505965815711,0.0920530529886025,0.125404783662502,0.070083557835115,0.0900669334360888,-0.0474780298043876,-0.00871040755498829,0.605593411399331,0.90154043714009,107.597712781732,79.5034941020443,-28.0942186796879,92.0530529886025,125.404783662502,70.083557835115,90.0669334360888,-47.4780298043876,-8.71040755498829,-59.2825839396585,3.09414658028261,supp_race_primary_nhb
18,2000,0.102363376655732,0.0821837621992246,-0.0201796144565077,0.802862946536283,0.00572062567613693,0.00371666257683071,0.00682317094608957,0.0719050958047182,0.0916826492812573,0.114132028516271,0.0751869948808021,0.089768435478542,-0.0335527837712033,-0.00680644514181206,0.697325724066047,0.924372769675524,102.363376655732,82.1837621992246,-20.1796144565077,91.6826492812573,114.132028516271,75.1869948808022,89.768435478542,-33.5527837712033,-6.80644514181206,-41.696914980484,1.33768606746861,supp_race_primary_nhb
