age,target_n,risk0,risk1,rd,rr,se_risk0,se_risk1,se_rd,se_log_rr,risk0_lower,risk0_upper,risk1_lower,risk1_upper,rd_lower,rd_upper,rr_lower,rr_upper,risk0_per1000,risk1_per1000,rd_per1000,risk0_lower_per1000,risk0_upper_per1000,risk1_lower_per1000,risk1_upper_per1000,rd_lower_per1000,rd_upper_per1000,rd_bonferroni_lower_per1000,rd_bonferroni_upper_per1000,contrast,covariance,model_id,fit_n
22,1121260,0.0832404053184715,0.0711948621173258,-0.0120455432011457,0.855292112585704,0.000121492557206375,0.000438645460855437,0.000455738727562096,0.00633873745898811,0.083002593737033,0.0834788362290449,0.07033991124546,0.0720593990777774,-0.0129387746935275,-0.0111523117087639,0.844731956343272,0.865984283367219,83.2404053184715,71.1948621173258,-12.0455432011457,83.002593737033,83.4788362290449,70.33991124546,72.0593990777774,-12.9387746935275,-11.1523117087639,-13.4827440625705,-10.608342339721,broad,model,broad_main,29576508
23,1242664,0.0825029741050041,0.0713964540576249,-0.0111065200473791,0.865380367582343,0.000109964795480178,0.000406063178199151,0.000421305442632636,0.00584906549246593,0.0822877031094363,0.0827187575047505,0.0706046681473849,0.0721964295782655,-0.0119322635414298,-0.0102807765533285,0.855516332118656,0.875358134592672,82.5029741050041,71.3964540576249,-11.1065200473791,82.2877031094363,82.7187575047505,70.6046681473849,72.1964295782655,-11.9322635414298,-10.2807765533285,-12.4351333700028,-9.77790672475548,broad,model,broad_main,29576508
24,1360984,0.0820374256188207,0.0720232677394919,-0.0100141578793287,0.877931836551544,9.51571959247523e-05,0.000359123522665241,0.000372177749029351,0.00512747325039239,0.0818511138919051,0.0822241234546852,0.0713225632268803,0.0727303171542251,-0.0107436128632734,-0.009284702895384,0.869153103083317,0.88679923812788,82.0374256188207,72.023267739492,-10.0141578793287,81.8511138919051,82.2241234546852,71.3225632268803,72.7303171542251,-10.7436128632734,-9.284702895384,-11.1878439173124,-8.84047184134499,broad,model,broad_main,29576508
25,1485728,0.0818296866344996,0.0731006589141961,-0.00872902772030354,0.893326883197139,8.46803302016241e-05,0.000328832685160493,0.000340232256649916,0.00462410648803116,0.0816638694764566,0.0819958104195074,0.0724587700149642,0.0737477819899707,-0.00939587068971616,-0.00806218475089092,0.885267166349982,0.901459977933056,81.8296866344996,73.1006589141961,-8.72902772030354,81.6638694764566,81.9958104195074,72.4587700149642,73.7477819899707,-9.39587068971616,-8.06218475089092,-9.80197163041949,-7.65608381018759,broad,model,broad_main,29576508
26,1599762,0.0816207055770641,0.074422286046179,-0.00719841953088506,0.911806453031841,8.36425972386614e-05,0.000336898491595763,0.000347777805433466,0.00464941436115415,0.0814569190296577,0.0817847921297998,0.0737646649568789,0.0750852946427511,-0.00788005150415703,-0.00651678755761308,0.90353519225412,0.920153431673615,81.6207055770641,74.422286046179,-7.19841953088506,81.4569190296577,81.7847921297998,73.7646649568789,75.0852946427511,-7.88005150415703,-6.51678755761308,-8.29515880566016,-6.10168025610995,broad,model,broad_main,29576508
27,1705131,0.0813343104235999,0.0759487841098114,-0.00538552631378853,0.933785307999293,8.77911948439251e-05,0.000366277980523073,0.000377209499536532,0.00494888875230191,0.0811624086549913,0.081506543982904,0.0752339992207416,0.0766697970166356,-0.00612484334750651,-0.00464620928007054,0.924771708224637,0.94288676186829,81.3343104235999,75.9487841098114,-5.38552631378853,81.1624086549913,81.506543982904,75.2339992207416,76.6697970166356,-6.12484334750651,-4.64620928007054,-6.57508029479759,-4.19597233277946,broad,model,broad_main,29576508
28,1801255,0.0808513280894208,0.0775763513513914,-0.00327497673802941,0.959493841159822,8.84055712809806e-05,0.000380504858271415,0.0003911199130399,0.00503125768034506,0.0806782256032101,0.0810247692486832,0.0768338510915491,0.0783254181360625,-0.00404155768122406,-0.00250839579483477,0.950078690030312,0.969002295161738,80.8513280894208,77.5763513513914,-3.27497673802941,80.6782256032101,81.0247692486832,76.8338510915491,78.3254181360625,-4.04155768122406,-2.50839579483477,-4.50839808659085,-2.04155538946798,broad,model,broad_main,29576508
29,1867931,0.0804573025446827,0.0795219047557203,-0.000935397788962372,0.988373985214793,8.3868256110034e-05,0.000372990636563564,0.000382749392026247,0.00481039453307705,0.0802930769332636,0.0806218346065223,0.078793919706491,0.0802560297660554,-0.00168557281243842,-0.000185222765486325,0.979099188594163,0.997736639994591,80.4573025446827,79.5219047557203,-0.935397788962372,80.2930769332636,80.6218346065223,78.793919706491,80.2560297660554,-1.68557281243842,-0.185222765486325,-2.1424221708325,0.271626592907758,broad,model,broad_main,29576508
30,1891101,0.0801518852861456,0.0817181506859189,0.00156626539977335,1.01954121720508,7.70752846592963e-05,0.000356862697650005,0.000365502860139954,0.00447674672203751,0.0800009503989229,0.0803030800808687,0.0810214340090045,0.0824203212140791,0.000849892957652661,0.00228263784189404,1.01063462661832,1.02852630040806,80.1518852861456,81.7181506859189,1.56626539977335,80.0009503989229,80.3030800808687,81.0214340090045,82.4203212140791,0.849892957652661,2.28263784189404,0.413629045482451,2.71890175406425,broad,model,broad_main,29576508
31,1886171,0.07969871495027,0.0838441672800052,0.00414545232973523,1.05201404228816,7.23614548867673e-05,0.000352094518854844,0.00035982868937499,0.00430112099621935,0.0795570043183986,0.0798406561082634,0.0831566497528859,0.0845368449142069,0.003440201057956,0.00485070360151446,1.04318279565941,1.06092005138169,79.69871495027,83.8441672800052,4.14545232973523,79.5570043183986,79.8406561082634,83.1566497528859,84.5368449142069,3.440201057956,4.85070360151446,3.01070983132729,5.28019482814318,broad,model,broad_main,29576508
32,1798093,0.0794705241824549,0.0861981896199456,0.0067276654374907,1.08465611000683,7.37031979405904e-05,0.00037600961579382,0.000383538821413246,0.00446434062791445,0.0793261884721501,0.0796150998045125,0.0854640718727164,0.0869380138232889,0.0059759431608478,0.00747938771413361,1.07520682734679,1.09418843617118,79.4705241824549,86.1981896199456,6.7276654374907,79.3261884721501,79.6150998045125,85.4640718727164,86.9380138232889,5.9759431608478,7.47938771413361,5.51815154018901,7.9371793347924,broad,model,broad_main,29576508
33,1665495,0.0796329133154901,0.0888852754408768,0.00925236212538669,1.11618766336892,8.09384407373946e-05,0.000426199897432662,0.000434207132091112,0.00490635903535971,0.0794744211553532,0.0797916941517648,0.0880534736586464,0.0897241617868447,0.00840133178465768,0.0101033924661157,1.10550552601366,1.12697301871432,79.6329133154901,88.8852754408768,9.25236212538669,79.4744211553532,79.7916941517648,88.0534736586464,89.7241617868447,8.40133178465768,10.1033924661157,7.88306251019635,10.621661740577,broad,model,broad_main,29576508
34,1508275,0.0802593790476681,0.0919127633164956,0.0116533842688276,1.14519654160178,9.04187262423565e-05,0.000484610246293189,0.000493358014593897,0.00539628658478901,0.0800823400858666,0.0804367751694647,0.0909673453914775,0.0928670031179834,0.0106864203287393,0.0126203482089158,1.13314816634992,1.15737302308945,80.2593790476681,91.9127633164957,11.6533842688276,80.0823400858666,80.4367751694647,90.9673453914775,92.8670031179834,10.6864203287393,12.6203482089158,10.0975486097469,13.2092199279082,broad,model,broad_main,29576508
35,1321363,0.0818580494581832,0.0957794753043291,0.0139214258461459,1.17006789116393,9.8669407173456e-05,0.000533942662681737,0.000543382756034271,0.00570838887611182,0.081664868928635,0.0820516461318459,0.0947380662810669,0.096831107525378,0.0128564152144986,0.0149864364777932,1.15704985498178,1.1832323940392,81.8580494581832,95.7794753043291,13.9214258461459,81.664868928635,82.0516461318459,94.7380662810669,96.831107525378,12.8564152144986,14.9864364777932,12.2078340054143,15.6350176868775,broad,model,broad_main,29576508
36,1103345,0.0840701924448141,0.100012737952497,0.015942545507683,1.18963374585051,0.000103442705887239,0.000563406135905006,0.000573291983340444,0.00577168723565541,0.0838676703708374,0.0842731585788909,0.098913888155806,0.101122425105885,0.0148189138677101,0.0170661771476558,1.17625208446378,1.20316764404414,84.0701924448141,100.012737952497,15.942545507683,83.8676703708373,84.2731585788909,98.913888155806,101.122425105885,14.8189138677101,17.0661771476558,14.1346330296008,17.7504579857651,broad,model,broad_main,29576508
37,882785,0.0868803060611916,0.10459760531535,0.0177172992541581,1.20392768001622,0.000107591009735845,0.000592358348141625,0.000602592612810242,0.00580322999774579,0.0866696629930385,0.0870914122615731,0.103442281937102,0.105764310044601,0.0165362394357001,0.0188983590726161,1.19031164198793,1.21769947262596,86.8803060611916,104.59760531535,17.7172992541581,86.6696629930385,87.0914122615731,103.442281937102,105.764310044601,16.5362394357001,18.8983590726161,15.8169853904409,19.6176131178752,broad,model,broad_main,29576508
38,688250,0.0902846738931343,0.10955426842587,0.019269594532736,1.21343151281185,0.000117473823248415,0.000661699212927978,0.000672579757154081,0.00618435062935081,0.0900546937259581,0.090515182957249,0.108264077897915,0.110857922834135,0.0179513624319833,0.0205878266334887,1.19881216296408,1.2282291436252,90.2846738931343,109.55426842587,19.269594532736,90.0546937259581,90.515182957249,108.264077897915,110.857922834135,17.9513624319833,20.5878266334887,17.148571789004,21.390617276468,broad,model,broad_main,29576508
39,526483,0.093877633333542,0.1144294003686,0.0205517670350578,1.218920804725,0.000139904215490093,0.000811065229534872,0.000823458602616983,0.00724728108992586,0.0936037848536242,0.0941521997659336,0.112849331165069,0.116028699555986,0.0189378178311688,0.0221657162389468,1.20172914172212,1.23635840773762,93.877633333542,114.4294003686,20.5517670350578,93.6037848536242,94.1521997659336,112.849331165069,116.028699555986,18.9378178311688,22.1657162389468,17.9549383227832,23.1485957473324,broad,model,broad_main,29576508
40,375841,0.0984282819743623,0.120133410083018,0.0217051281086557,1.22051718950362,0.000179934453393107,0.00106319233123043,0.0010786137731187,0.00903998526235452,0.0980761793097791,0.0987815102743196,0.118065147132553,0.122232883232551,0.0195910839601142,0.0238191722571973,1.19908246184992,1.24233508308977,98.4282819743623,120.133410083018,21.7051281086557,98.0761793097791,98.7815102743197,118.065147132553,122.232883232551,19.5910839601142,23.8191722571973,18.3036514508276,25.1066047664839,broad,model,broad_main,29576508
41,255445,0.102964726343417,0.125549233121356,0.0225845067779384,1.21934217260591,0.000236433017681972,0.00140681733786652,0.00142676091707652,0.0114402312162537,0.102502248365981,0.103429050498259,0.122817753312477,0.128332573782732,0.019788106765919,0.0253809067899577,1.19230578809689,1.24699162642536,102.964726343417,125.549233121356,22.5845067779384,102.502248365981,103.429050498259,122.817753312477,128.332573782732,19.788106765919,25.3809067899577,18.0851261129714,27.0838874429053,broad,model,broad_main,29576508
42,163280,0.108148937104357,0.131479523152695,0.0233305860483378,1.21572644792454,0.000309007080979571,0.00183660619338597,0.00186255126482226,0.0142591915705076,0.107544782859837,0.10875607171251,0.127921469092997,0.135121208424184,0.0196800526499267,0.026981119446749,1.18222031783405,1.25018219860327,108.148937104357,131.479523152695,23.3305860483378,107.544782859837,108.75607171251,127.921469092997,135.121208424184,19.6800526499267,26.981119446749,17.4569129976192,29.2042590990565,broad,model,broad_main,29576508
43,96885,0.112811043668682,0.136598258682377,0.0237872150136947,1.21085892161016,0.000393295565218381,0.00232706746405072,0.00236011726496947,0.0173893500719997,0.112042494216885,0.113584190592154,0.132101052433041,0.141223653874698,0.0191614701750633,0.028412959852326,1.17028517742352,1.2528393560199,112.811043668682,136.598258682377,23.7872150136947,112.042494216885,113.584190592154,132.101052433041,141.223653874698,19.1614701750633,28.412959852326,16.3444361556803,31.229993871709,broad,model,broad_main,29576508
44,53779,0.118293818979257,0.142501283780672,0.0242074648014147,1.20463845879944,0.000490937689153309,0.00288494332577966,0.00292634146344042,0.0206654029597497,0.117334982057033,0.119259432650559,0.136939891784183,0.148249738320851,0.0184719409266052,0.0299429886762241,1.15682136604175,1.25443206619189,118.293818979257,142.501283780672,24.2074648014147,117.334982057033,119.259432650559,136.939891784183,148.249738320851,18.4719409266052,29.9429886762241,14.9790621712992,33.4358674315301,broad,model,broad_main,29576508
45,28641,0.123701663566803,0.148228098599984,0.0245264350331812,1.1982708584993,0.000598473988444259,0.0034919593448994,0.00354266280209944,0.0240479782400677,0.122533444386003,0.124879435317688,0.141513664721415,0.15520351837849,0.0175829435316966,0.0314699265346659,1.14310288641528,1.25610132507968,123.701663566803,148.228098599984,24.5264350331812,122.533444386003,124.879435317688,141.513664721415,155.20351837849,17.5829435316966,31.4699265346659,13.3544241352902,35.6984459310722,broad,model,broad_main,29576508
15,40557,0.0803059497189621,0.0689544473531173,-0.0113515023658448,0.858646807545762,0.000505918949054538,0.00180110664921957,0.00187033133309696,0.0268631814499971,0.0793199374928924,0.0813031365074249,0.0655069235686712,0.0725693189738496,-0.0150172844178717,-0.007685720313818,0.814607825951938,0.905066605819753,80.3059497189621,68.9544473531173,-11.3515023658448,79.3199374928924,81.3031365074249,65.5069235686712,72.5693189738497,-15.0172844178717,-7.685720313818,-17.24971035325,-5.45329437843964,prepregnancy,HC0,prepregnancy_main,30097165
16,99756,0.0796683148113168,0.0688053025055627,-0.0108630123057541,0.863647017870509,0.000394490374710918,0.00140793963509777,0.00146146142864857,0.0210443816632347,0.0788985469970693,0.0804449369018711,0.0660965160267236,0.0716165882534214,-0.0137274240706998,-0.00799860054080847,0.828749477522089,0.900014047317144,79.6683148113168,68.8053025055627,-10.8630123057541,78.8985469970693,80.4449369018711,66.0965160267236,71.6165882534214,-13.7274240706998,-7.99860054080847,-15.4718232256174,-6.25420138589089,prepregnancy,HC0,prepregnancy_main,30097165
17,199402,0.08104331022766,0.0704407037040953,-0.0106026065235647,0.869173575292264,0.000298461295543883,0.00106600431660637,0.00110658289068126,0.0155698469641396,0.0804602585044309,0.0816302119388279,0.0683797965010287,0.0725588871253982,-0.0127714691352082,-0.00843374391192118,0.843050201673815,0.89610642697958,81.04331022766,70.4407037040953,-10.6026065235647,80.4602585044309,81.6302119388279,68.3797965010287,72.5588871253982,-12.7714691352082,-8.43374391192118,-14.0922855601313,-7.11292748699807,prepregnancy,HC0,prepregnancy_main,30097165
18,378795,0.0833673370403195,0.0729531370398863,-0.0104142000004332,0.875080572678044,0.000216367619873057,0.000768673356799002,0.000798560530030438,0.0108516632957276,0.0829442436086224,0.0837923914506524,0.0714608231133714,0.0744741153820875,-0.0119793498787681,-0.00884905012209833,0.856665130429739,0.89389188549602,83.3673370403195,72.9531370398863,-10.4142000004332,82.9442436086224,83.7923914506524,71.4608231133714,74.4741153820875,-11.9793498787681,-8.84905012209833,-12.9325110682657,-7.89588893260067,prepregnancy,HC0,prepregnancy_main,30097165
19,653855,0.0859267660813483,0.0757298868988595,-0.0101968791824888,0.881330583617738,0.000160533640067061,0.00054097720924433,0.000563673044013937,0.00737648623982473,0.0856126473940413,0.0862419285896239,0.0746763819954361,0.0767970207293259,-0.0113016580478122,-0.0090921003171654,0.868680283965824,0.894165105341036,85.9267660813483,75.7298868988595,-10.1968791824888,85.6126473940413,86.2419285896239,74.6763819954361,76.7970207293259,-11.3016580478122,-9.0921003171654,-11.974457727881,-8.41930063709655,prepregnancy,HC0,prepregnancy_main,30097165
20,858662,0.0856283280183659,0.0760034462855403,-0.00962488173282559,0.887596990907481,0.000132198698909769,0.000413743582070592,0.000434154377499096,0.00565612552848364,0.0853695783831899,0.0858877882620358,0.0751964835911446,0.0768183494857267,-0.0104758086764542,-0.00877395478919696,0.877811605756596,0.897491458419459,85.6283280183659,76.0034462855403,-9.62488173282559,85.3695783831899,85.8877882620358,75.1964835911446,76.8183494857266,-10.4758086764542,-8.77395478919696,-10.9940149830781,-8.25574848257311,prepregnancy,HC0,prepregnancy_main,30097165
21,1000721,0.0843658139544737,0.075447657752547,-0.00891815620192674,0.894291825279618,0.000126279359742613,0.000387803881442921,0.000408248683735017,0.0053583639072378,0.0841186403275477,0.0846136467761023,0.0746910835789609,0.0762112643519097,-0.00971830891878325,-0.00811800348507022,0.884948939728093,0.903733348737253,84.3658139544737,75.447657752547,-8.91815620192674,84.1186403275477,84.6136467761023,74.6910835789609,76.2112643519097,-9.71830891878325,-8.11800348507022,-10.2055942107133,-7.63071819314014,prepregnancy,HC0,prepregnancy_main,30097165
22,1152710,0.0833316004555613,0.075141081205735,-0.00819051924982632,0.901711725143283,0.00012159727926409,0.000379979201245115,0.000399599061248842,0.00527092040673717,0.0830935837803277,0.0835702367751589,0.0743997181934621,0.0758892259141892,-0.00897371901813007,-0.00740731948152258,0.892444261527707,0.911075425449002,83.3316004555613,75.1410812057349,-8.19051924982632,83.0935837803277,83.5702367751589,74.3997181934621,75.8892259141892,-8.97371901813007,-7.40731948152258,-9.45068012780021,-6.93035837185243,prepregnancy,HC0,prepregnancy_main,30097165
23,1275619,0.0825806282049,0.0751722065712264,-0.00740842163367353,0.910288625859183,0.000109997739616735,0.000350645295501585,0.000368167004481853,0.00485923331239493,0.0823652925267618,0.0827964760602333,0.0744878341039274,0.0758623514535334,-0.00813001570275396,-0.0066868275645931,0.901660260888127,0.918999559271261,82.5806282049,75.1722065712264,-7.40842163367353,82.3652925267618,82.7964760602333,74.4878341039274,75.8623514535334,-8.13001570275396,-6.6868275645931,-8.56945953541162,-6.24738373193543,prepregnancy,HC0,prepregnancy_main,30097165
24,1394616,0.0821137269910469,0.0755800244616597,-0.00653370252938716,0.920431056185045,9.51743857257782e-05,0.000310107689147208,0.000325109794801219,0.0042725040816796,0.0819273814440478,0.0823004583892234,0.0749744642017566,0.0761900729107607,-0.00717090601821876,-0.00589649904055557,0.912755590596942,0.92817106563637,82.1137269910469,75.5800244616597,-6.53370252938716,81.9273814440478,82.3004583892234,74.9744642017566,76.1900729107607,-7.17090601821876,-5.89649904055557,-7.55895680094184,-5.50844825783248,prepregnancy,HC0,prepregnancy_main,30097165
25,1520035,0.0819193729818652,0.0764023074473113,-0.00551706553455392,0.932652493131567,8.47355857600963e-05,0.000285935671248057,0.00029897742168161,0.00389202434700526,0.0817534475391463,0.0820856050798791,0.0758437658065839,0.0769646198357423,-0.00610305051324052,-0.00493108055586732,0.925565074281416,0.939794183158702,81.9193729818653,76.4023074473113,-5.51706553455392,81.7534475391464,82.0856050798791,75.8437658065839,76.9646198357423,-6.10305051324052,-4.93108055586732,-6.45990971697818,-4.57422135212965,prepregnancy,HC0,prepregnancy_main,30097165
26,1633763,0.0817293533451481,0.0774291693725542,-0.00430018397259394,0.947385072846056,8.37173550330595e-05,0.000295230927545724,0.000307620046179692,0.0039573084962435,0.0815654203224832,0.0818935864676888,0.076852504456654,0.0780097956585095,-0.00490310818402868,-0.00369725976115919,0.940065404709872,0.954761734401374,81.7293533451482,77.4291693725542,-4.30018397259394,81.5654203224832,81.8935864676888,76.852504456654,78.0097956585095,-4.90310818402868,-3.69725976115919,-5.27028321723347,-3.3300847279544,prepregnancy,HC0,prepregnancy_main,30097165
27,1738576,0.0814591400434493,0.0786232308155191,-0.0028359092279302,0.965186113842872,8.78778528582452e-05,0.00032097565252485,0.000333456955941862,0.00423081664275202,0.0812870684743445,0.0816315434952681,0.0779964277208196,0.0792546380994003,-0.00348947285197061,-0.00218234560388979,0.957215643216466,0.97322295237964,81.4591400434493,78.6232308155191,-2.8359092279302,81.2870684743445,81.6315434952681,77.9964277208196,79.2546380994003,-3.48947285197061,-2.18234560388979,-3.88748679934126,-1.78433165651914,prepregnancy,HC0,prepregnancy_main,30097165
28,1833198,0.0809852833430123,0.0798857394577792,-0.00109954388523309,0.986422917351835,8.84669810338951e-05,0.000331903238582404,0.000344096305466796,0.00430341188043896,0.0808120604215017,0.0811588447884086,0.0792376349830461,0.0805386812645049,-0.0017739602511613,-0.000425127519304877,0.978137890677413,0.994778119885562,80.9852833430123,79.8857394577792,-1.09954388523309,80.8120604215017,81.1588447884087,79.2376349830461,80.5386812645049,-1.7739602511613,-0.425127519304877,-2.184673317343,-0.0144144531231817,prepregnancy,HC0,prepregnancy_main,30097165
29,1898168,0.080627056715401,0.0814802852922328,0.00085322857683183,1.01058241006916,8.39293763088825e-05,0.000324038060699986,0.000335331046686108,0.00411830650238209,0.080462711177475,0.0807917084370304,0.0808474337707975,0.0821176480272526,0.000195991802428939,0.00151046535123472,1.00245809203554,1.01877257079888,80.627056715401,81.4802852922328,0.85322857683183,80.4627111774751,80.7917084370304,80.8474337707975,82.1176480272526,0.195991802428939,1.51046535123472,-0.204259058107134,1.91071621177079,prepregnancy,HC0,prepregnancy_main,30097165
30,1919128,0.0803256266277392,0.083285283999988,0.00295965737224878,1.03684574271627,7.71140463020074e-05,0.000309814734668538,0.000319880314545717,0.00384941527779818,0.0801746155894998,0.0804768972138205,0.082680067313621,0.083894525695492,0.00233270347637583,0.00358661126812173,1.02905247274066,1.04469803306112,80.3256266277392,83.285283999988,2.95965737224878,80.1746155894998,80.4768972138205,82.680067313621,83.894525695492,2.33270347637583,3.58661126812173,1.9508945969692,3.96842014752835,prepregnancy,HC0,prepregnancy_main,30097165
31,1911762,0.0798877101803412,0.0850265029513652,0.00513879277102401,1.06432519794877,7.24375272783651e-05,0.000307054690176772,0.000316105174970432,0.00373113293295278,0.0797458503905239,0.0800298003783999,0.0844266155198731,0.0856302541889353,0.00451923801275523,0.00575834752929279,1.05657029883529,1.07213701562254,79.8877101803412,85.0265029513652,5.13879277102401,79.7458503905239,80.0298003783999,84.4266155198731,85.6302541889353,4.51923801275523,5.75834752929279,4.1419351368296,6.13565040521842,prepregnancy,HC0,prepregnancy_main,30097165
32,1821134,0.0796729899540831,0.0870029978524734,0.00733000789839028,1.09200116504495,7.38690475966136e-05,0.000329560787742435,0.000338375469217992,0.00390770563036459,0.0795283293872327,0.0798178908383291,0.0863592361073539,0.0876510981084102,0.00666680416547117,0.00799321163130938,1.08366951591375,1.10039687095382,79.6729899540831,87.0029978524734,7.33000789839028,79.5283293872328,79.8178908383291,86.3592361073539,87.6510981084102,6.66680416547117,7.99321163130938,6.26291948471397,8.39709631206659,prepregnancy,HC0,prepregnancy_main,30097165
33,1685860,0.079837527576074,0.0893189036227491,0.00948137604667512,1.11875838762217,8.12215128241549e-05,0.000373664040925694,0.000383040874732905,0.00431351461986217,0.0796784812050831,0.0799968638242332,0.0885892385269384,0.0900539847835563,0.00873062972759191,0.0102321223657583,1.1093399009413,1.12825683887592,79.837527576074,89.3189036227491,9.48137604667512,79.6784812050831,79.9968638242332,88.5892385269384,90.0539847835563,8.73062972759191,10.2321223657583,8.27343245567976,10.6893196376705,prepregnancy,HC0,prepregnancy_main,30097165
34,1526013,0.0804753794328758,0.0920129415721773,0.0115375621393014,1.14336760162684,9.07934223383434e-05,0.000423520424771647,0.000433780218599106,0.00474695106242181,0.0802976070292851,0.0806535108956447,0.0911862148086006,0.0928463979892194,0.0106873685336413,0.0123877557449616,1.13277921019888,1.15405496559246,80.4753794328758,92.0129415721773,11.5375621393014,80.2976070292851,80.6535108956447,91.1862148086006,92.8463979892194,10.6873685336413,12.3877557449616,10.1696088227716,12.9055154558313,prepregnancy,HC0,prepregnancy_main,30097165
35,1336272,0.0820697311047011,0.095565613497788,0.0134958823930869,1.16444409176715,9.90983466569413e-05,0.000464895380900452,0.000475983107515868,0.00502006592341535,0.081875711082393,0.0822641696989805,0.0946583120342328,0.0964806846898938,0.0125629726451063,0.0144287921410675,1.15304313337004,1.17595777955713,82.0697311047011,95.565613497788,13.4958823930869,81.875711082393,82.2641696989805,94.6583120342328,96.4806846898938,12.5629726451063,14.4287921410675,11.9948396008607,14.9969251853131,prepregnancy,HC0,prepregnancy_main,30097165
36,1115942,0.0842917199252217,0.0995477261676856,0.0152560062424639,1.18099056770936,0.000103942578111763,0.00049002751463072,0.000501622775984566,0.0050827891800237,0.0840882196155696,0.0844956672886664,0.09859140232708,0.100512291873654,0.0142728436677091,0.0162391688172186,1.16928384925711,1.19281449231048,84.2917199252217,99.5477261676856,15.2560062424639,84.0882196155696,84.4956672886664,98.59140232708,100.512291873654,14.2728436677091,16.2391688172186,13.6741071363427,16.8379053485851,prepregnancy,HC0,prepregnancy_main,30097165
37,892411,0.0871109154462418,0.103928578773812,0.01681766332757,1.19306034429116,0.000108201256725913,0.000517358002118605,0.000529269841316321,0.00513881170655991,0.0868990782575405,0.0873232196529319,0.102918939825992,0.104946963609543,0.0157803135004868,0.0178550131546532,1.18110428775925,1.20513742932944,87.1109154462418,103.928578773812,16.81766332757,86.8990782575405,87.3232196529319,102.918939825992,104.946963609543,15.7803135004868,17.8550131546532,15.1485774547607,18.4867492003792,prepregnancy,HC0,prepregnancy_main,30097165
38,695545,0.0905087068851146,0.108708951927371,0.0182002450422568,1.20108833358275,0.000118288489927743,0.00058321576120322,0.000595729507814536,0.00552882018806941,0.0902771329348773,0.0907408156052124,0.107571135718528,0.109857321694704,0.0170326366624126,0.0193678534221011,1.18814325890582,1.21417444761426,90.5087068851146,108.708951927371,18.2002450422568,90.2771329348773,90.7408156052124,107.571135718528,109.857321694704,17.0326366624126,19.3678534221011,16.3215744136113,20.0789156709024,prepregnancy,HC0,prepregnancy_main,30097165
39,531877,0.0941072438965404,0.113470094638247,0.0193628507417067,1.20575303175379,0.000141063446470349,0.000720898425430952,0.000735023710436773,0.00653241752928704,0.0938311283308878,0.0943840873536277,0.112064812255885,0.114890718991191,0.0179222307414676,0.0208034707419458,1.19041381608991,1.22128990266495,94.1072438965405,113.470094638247,19.3628507417067,93.8311283308878,94.3840873536277,112.064812255885,114.890718991191,17.9222307414676,20.8034707419458,17.0449070473925,21.6807944360209,prepregnancy,HC0,prepregnancy_main,30097165
40,379580,0.0986665622094465,0.119101679577377,0.0204351173679308,1.20711289529427,0.000181562142536566,0.000948233717530373,0.000965747222930294,0.00817433279331731,0.0983112779803697,0.0990229893868671,0.117255679397426,0.120972759288519,0.0185422875928178,0.0223279471430437,1.18792735925994,1.22660828595907,98.6665622094465,119.101679577377,20.4351173679308,98.3112779803697,99.0229893868671,117.255679397426,120.972759288519,18.5422875928178,22.3279471430437,17.3895725046739,23.4806622311877,prepregnancy,HC0,prepregnancy_main,30097165
41,257793,0.103203852764747,0.12448039237342,0.0212765396086734,1.20616032288226,0.000238613143145077,0.00125464163599559,0.00127727887375497,0.0103422430985812,0.102737116410108,0.103672464513725,0.122042102851248,0.126960352105712,0.0187731190178998,0.0237799601994471,1.18195707551138,1.23085918654533,103.203852764747,124.48039237342,21.2765396086734,102.737116410108,103.672464513725,122.042102851248,126.960352105712,18.7731190178998,23.7799601994471,17.2485600084755,25.3045192088713,prepregnancy,HC0,prepregnancy_main,30097165
42,164709,0.108339419388764,0.130349942915955,0.0220105235271904,1.20316264985885,0.000311673965588574,0.00163549578331204,0.00166497100548331,0.0128729331527618,0.107730060866652,0.108951803784552,0.127177799261757,0.133589098173577,0.0187472403211397,0.0252738067332412,1.17318602482816,1.23390522166116,108.339419388764,130.349942915955,22.0105235271904,107.730060866652,108.951803784552,127.177799261757,133.589098173577,18.7472403211397,25.2738067332412,16.7599323032928,27.2611147510881,prepregnancy,HC0,prepregnancy_main,30097165
43,97685,0.113034261201232,0.135539448238229,0.0225051870369971,1.19910058063662,0.000396690756189707,0.00207008535913567,0.00210768560497611,0.0156703803553567,0.112259091719707,0.113814097120404,0.131533117637524,0.139648184672814,0.0183741991605104,0.0266361749134838,1.16283196442414,1.23650041147186,113.034261201232,135.539448238229,22.5051870369971,112.259091719707,113.814097120404,131.533117637524,139.648184672814,18.3741991605104,26.6361749134838,15.8584673621337,29.1519067118605,prepregnancy,HC0,prepregnancy_main,30097165
44,54186,0.118538959885546,0.141520976062542,0.0229820161769956,1.1938773226894,0.000495070147378958,0.00256428342531577,0.00261144883269186,0.0185929829974221,0.117572072303128,0.119512722026571,0.136569211385792,0.146621794558493,0.0178636705174504,0.0281003618365408,1.15115373563423,1.2381865406072,118.538959885546,141.520976062542,22.9820161769956,117.572072303128,119.512722026571,136.569211385792,146.621794558493,17.8636705174504,28.1003618365408,14.7466473462877,31.2173850077035,prepregnancy,HC0,prepregnancy_main,30097165
