age,slope,kind,boundary,regular_delta,se_delta,delta_lower,delta_upper,status,model_id,covariance
31.8613337213316,0.0213015780571451,crossing,FALSE,TRUE,0.463489040105993,30.9529118954948,32.7697555471683,regular_local_implicit_delta_secondary,primary_oe28,HC0
31.8613337213316,0.0213015780571451,crossing,FALSE,TRUE,0.461011574845333,30.9577676381786,32.7648998044845,regular_local_implicit_delta_secondary,primary_oe28,model
32.8675716673452,0.0258884538083074,crossing,FALSE,TRUE,0.468515856030736,31.949297463339,33.7858458713514,regular_local_implicit_delta_secondary,all_years_shared_core_live,HC0
32.8675716673452,0.0258884538083074,crossing,FALSE,TRUE,0.466093849526861,31.9540445088569,33.7810988258335,regular_local_implicit_delta_secondary,all_years_shared_core_live,model
32.8202504292566,0.026081348038056,crossing,FALSE,TRUE,0.460977274708694,31.9167515731362,33.7237492853771,regular_local_implicit_delta_secondary,all_years_shared_core_inclusive,HC0
32.8202504292566,0.026081348038056,crossing,FALSE,TRUE,0.458663730448559,31.9212860365627,33.7192148219506,regular_local_implicit_delta_secondary,all_years_shared_core_inclusive,model
31.459702713311,0.0250514660868565,crossing,FALSE,TRUE,0.438287745105267,30.6006745180394,32.3187309085826,regular_local_implicit_delta_secondary,all_years_shared_augmented_live,HC0
31.459702713311,0.0250514660868565,crossing,FALSE,TRUE,0.436642379509709,30.6038993753481,32.3155060512739,regular_local_implicit_delta_secondary,all_years_shared_augmented_live,model
31.4170947219941,0.0250883536706924,crossing,FALSE,TRUE,0.435365174465281,30.5637946599192,32.2703947840691,regular_local_implicit_delta_secondary,all_years_shared_augmented_inclusive,HC0
31.4170947219941,0.0250883536706924,crossing,FALSE,TRUE,0.433784700151939,30.5668923326518,32.2672971113364,regular_local_implicit_delta_secondary,all_years_shared_augmented_inclusive,model
32.393257313825,0.018424926210005,crossing,FALSE,TRUE,0.820488720517881,30.7851289718886,34.0013856557614,regular_local_implicit_delta_secondary,reporting_years_shared_core_live,HC0
43.4272033732113,-0.0127436114254705,crossing,FALSE,TRUE,5.31827066823784,33.0035844034293,53.8508223429932,regular_local_implicit_delta_secondary,reporting_years_shared_core_live,HC0
32.393257313825,0.018424926210005,crossing,FALSE,TRUE,0.816923859427621,30.7921159712354,33.9943986564146,regular_local_implicit_delta_secondary,reporting_years_shared_core_live,model
43.4272033732113,-0.0127436114254705,crossing,FALSE,TRUE,5.28475653829125,33.0692708910979,53.7851358553247,regular_local_implicit_delta_secondary,reporting_years_shared_core_live,model
32.2878854220056,0.0189746263498434,crossing,FALSE,TRUE,0.785522501789835,30.7482896094518,33.8274812345595,regular_local_implicit_delta_secondary,reporting_years_shared_core_inclusive,HC0
43.3158022349915,-0.0134359227921898,crossing,FALSE,TRUE,4.92117102636039,33.6704842615632,52.9611202084199,regular_local_implicit_delta_secondary,reporting_years_shared_core_inclusive,HC0
32.2878854220056,0.0189746263498434,crossing,FALSE,TRUE,0.782224584598785,30.7547534083702,33.8210174356411,regular_local_implicit_delta_secondary,reporting_years_shared_core_inclusive,model
43.3158022349915,-0.0134359227921898,crossing,FALSE,TRUE,4.89123741094732,33.7291530696999,52.9024514002832,regular_local_implicit_delta_secondary,reporting_years_shared_core_inclusive,model
30.289402621596,0.0200242171979966,crossing,FALSE,TRUE,0.711470476895471,28.8949461108173,31.6838591323747,regular_local_implicit_delta_secondary,reporting_years_shared_augmented_live,HC0
30.289402621596,0.0200242171979966,crossing,FALSE,TRUE,0.711053308885558,28.8957637450923,31.6830414980997,regular_local_implicit_delta_secondary,reporting_years_shared_augmented_live,model
30.2192333718972,0.0202624548876109,crossing,FALSE,TRUE,0.703055125061821,28.8412706476297,31.5971960961646,regular_local_implicit_delta_secondary,reporting_years_shared_augmented_inclusive,HC0
30.2192333718972,0.0202624548876109,crossing,FALSE,TRUE,0.702723030140524,28.8419215417149,31.5965452020795,regular_local_implicit_delta_secondary,reporting_years_shared_augmented_inclusive,model
31.7735060172973,0.0195751312355623,crossing,FALSE,TRUE,0.517391671992654,30.7594369742908,32.7875750603039,regular_local_implicit_delta_secondary,age_spec_fewer_age_knots,HC0
31.7735060172973,0.0195751312355623,crossing,FALSE,TRUE,0.514946689386454,30.7642290521418,32.7827829824529,regular_local_implicit_delta_secondary,age_spec_fewer_age_knots,model
31.8865514295097,0.0220935064853925,crossing,FALSE,TRUE,0.449385344525934,31.0057723390587,32.7673305199606,regular_local_implicit_delta_secondary,age_spec_shifted_age_knots,HC0
31.8865514295097,0.0220935064853925,crossing,FALSE,TRUE,0.447524955860253,31.0094186338407,32.7636842251786,regular_local_implicit_delta_secondary,age_spec_shifted_age_knots,model
31.9840761204352,0.0226809710865448,crossing,FALSE,TRUE,0.489284256441753,31.0250965996069,32.9430556412635,regular_local_implicit_delta_secondary,age_spec_more_age_knots,HC0
31.9840761204352,0.0226809710865448,crossing,FALSE,TRUE,0.487878849628128,31.0278511463452,32.9403010945251,regular_local_implicit_delta_secondary,age_spec_more_age_knots,model
31.8578152037376,0.0213955039506311,crossing,FALSE,TRUE,0.45919586760849,30.9578078413753,32.7578225660999,regular_local_implicit_delta_secondary,age_spec_age_by_bmi_nuisance,HC0
31.8578152037376,0.0213955039506311,crossing,FALSE,TRUE,0.45723044635637,30.9616599962439,32.7539704112313,regular_local_implicit_delta_secondary,age_spec_age_by_bmi_nuisance,model
